Y,red,green,blue,ir_3,vis_3,E
0,55.0,17.0,27.0,368.0,64.0,5
1,73.0,38.0,69.0,406.0,66.0,5
1,77.0,78.0,13.0,434.0,69.0,5
1,56.0,65.0,58.0,369.0,89.0,5
1,71.0,13.0,55.0,337.0,44.0,5
0,67.0,33.0,37.0,449.0,75.0,5
0,67.0,77.0,37.0,675.0,143.0,5
1,34.0,1.0,40.0,182.0,23.0,5
0,102.0,24.0,2.0,717.0,67.0,5
1,80.0,74.0,55.0,582.0,101.0,5
0,23.0,5.0,21.0,156.0,13.0,5
0,74.0,57.0,17.0,594.0,97.0,5
0,59.0,46.0,66.0,556.0,152.0,5
0,52.0,25.0,30.0,435.0,61.0,5
0,88.0,47.0,2.0,684.0,102.0,5
1,67.0,71.0,41.0,482.0,89.0,5
1,43.0,42.0,33.0,280.0,45.0,5
1,71.0,80.0,44.0,443.0,75.0,5
0,69.0,41.0,21.0,589.0,79.0,5
1,83.0,36.0,39.0,373.0,46.0,5
1,92.0,58.0,44.0,575.0,110.0,5
0,62.0,14.0,47.0,375.0,66.0,5
0,110.0,23.0,20.0,603.0,70.0,5
1,68.0,42.0,19.0,344.0,53.0,5
1,67.0,48.0,98.0,456.0,100.0,5
1,51.0,20.0,51.0,237.0,41.0,5
1,52.0,40.0,6.0,262.0,32.0,5
1,46.0,68.0,31.0,352.0,58.0,5
1,65.0,40.0,49.0,379.0,68.0,5
0,56.0,76.0,20.0,635.0,109.0,5
0,65.0,38.0,44.0,482.0,123.0,5
1,41.0,47.0,56.0,287.0,58.0,5
1,81.0,45.0,59.0,459.0,90.0,5
0,44.0,65.0,9.0,525.0,93.0,5
1,75.0,27.0,15.0,291.0,37.0,5
0,53.0,61.0,40.0,541.0,84.0,5
1,61.0,71.0,31.0,379.0,73.0,5
0,79.0,20.0,63.0,594.0,99.0,5
0,43.0,19.0,48.0,362.0,67.0,5
1,48.0,66.0,31.0,331.0,58.0,5
1,79.0,29.0,52.0,394.0,63.0,5
