Y,red,green,blue,ir_3,vis_3,E
0,50.0,77.0,162.0,822.0,249.0,5
0,68.0,93.0,144.0,1004.0,285.0,5
1,29.0,60.0,191.0,512.0,181.0,5
1,86.0,56.0,169.0,703.0,185.0,5
0,88.0,79.0,148.0,917.0,266.0,5
0,75.0,62.0,179.0,940.0,254.0,5
1,92.0,81.0,149.0,682.0,178.0,5
1,47.0,109.0,145.0,729.0,181.0,5
1,66.0,100.0,149.0,773.0,212.0,5
1,40.0,59.0,135.0,483.0,136.0,5
0,29.0,77.0,176.0,729.0,258.0,5
0,35.0,108.0,186.0,966.0,297.0,5
1,58.0,34.0,138.0,490.0,143.0,5
0,61.0,69.0,140.0,711.0,274.0,5
1,33.0,106.0,93.0,572.0,132.0,5
0,63.0,46.0,162.0,752.0,225.0,5
0,39.0,94.0,159.0,914.0,258.0,5
0,55.0,87.0,120.0,769.0,260.0,5
0,37.0,70.0,114.0,673.0,190.0,5
0,33.0,87.0,151.0,733.0,250.0,5
1,20.0,104.0,184.0,529.0,196.0,5
1,60.0,84.0,187.0,568.0,219.0,5
1,39.0,110.0,146.0,597.0,163.0,5
0,48.0,83.0,165.0,761.0,285.0,5
1,52.0,79.0,186.0,513.0,225.0,5
1,75.0,95.0,179.0,859.0,210.0,5
0,99.0,60.0,175.0,893.0,301.0,5
0,40.0,69.0,114.0,649.0,183.0,5
1,79.0,84.0,160.0,806.0,205.0,5
1,61.0,88.0,125.0,595.0,152.0,5
1,39.0,66.0,161.0,536.0,161.0,5
1,25.0,82.0,163.0,530.0,162.0,5
1,68.0,102.0,155.0,776.0,197.0,5
1,102.0,82.0,132.0,859.0,182.0,5
0,44.0,108.0,147.0,868.0,266.0,5
0,59.0,81.0,156.0,810.0,281.0,5
1,74.0,87.0,201.0,773.0,231.0,5
1,84.0,86.0,158.0,673.0,232.0,5
0,94.0,100.0,128.0,1070.0,312.0,5
1,32.0,72.0,147.0,402.0,157.0,5
0,74.0,98.0,155.0,943.0,336.0,5
1,48.0,104.0,112.0,539.0,178.0,5
0,67.0,65.0,148.0,911.0,224.0,5
0,63.0,65.0,167.0,851.0,252.0,5
1,57.0,101.0,127.0,624.0,195.0,5
1,50.0,73.0,133.0,621.0,131.0,5
