Y,red,green,blue,vis_1,ir_2,vis_2,ir_3,vis_3,E
1,71.0,59.0,94.0,3693.0,1475.0,422.0,833.0,189.0,3
1,61.0,28.0,92.0,2510.0,1411.0,389.0,509.0,105.0,3
1,115.0,30.0,84.0,3488.0,2579.0,499.0,976.0,168.0,3
1,133.0,48.0,74.0,3827.0,2922.0,436.0,916.0,167.0,3
0,46.0,34.0,84.0,3244.0,1220.0,372.0,499.0,121.0,3
1,105.0,40.0,98.0,3833.0,2375.0,472.0,915.0,177.0,3
1,115.0,10.0,81.0,3034.0,2275.0,420.0,786.0,140.0,3
1,86.0,51.0,107.0,4444.0,1707.0,569.0,908.0,212.0,3
1,101.0,22.0,86.0,3498.0,2105.0,354.0,785.0,142.0,3
1,122.0,15.0,117.0,4694.0,2806.0,574.0,985.0,211.0,3
1,106.0,43.0,83.0,4041.0,2116.0,509.0,1045.0,177.0,3
1,92.0,33.0,75.0,3201.0,1535.0,340.0,815.0,141.0,3
0,64.0,34.0,80.0,2928.0,1511.0,357.0,649.0,155.0,3
1,99.0,36.0,94.0,4086.0,2053.0,423.0,919.0,166.0,3
1,98.0,28.0,65.0,3032.0,1934.0,378.0,667.0,114.0,3
1,77.0,18.0,85.0,2877.0,1499.0,351.0,605.0,102.0,3
0,63.0,57.0,89.0,4118.0,2081.0,527.0,646.0,167.0,3
1,101.0,11.0,106.0,3712.0,1847.0,460.0,895.0,166.0,3
1,89.0,65.0,98.0,5011.0,2156.0,506.0,783.0,204.0,3
1,80.0,24.0,107.0,3698.0,1503.0,487.0,761.0,175.0,3
1,67.0,83.0,92.0,4634.0,2004.0,470.0,833.0,178.0,3
1,125.0,36.0,99.0,4796.0,2617.0,535.0,1059.0,173.0,3
1,91.0,28.0,82.0,3584.0,1553.0,299.0,746.0,142.0,3
1,124.0,28.0,88.0,3363.0,2370.0,405.0,893.0,164.0,3
1,51.0,67.0,106.0,4751.0,2074.0,540.0,741.0,180.0,3
0,29.0,71.0,96.0,3433.0,1064.0,401.0,520.0,158.0,3
1,136.0,67.0,105.0,4205.0,2972.0,631.0,1238.0,223.0,3
1,111.0,60.0,96.0,5535.0,2654.0,609.0,1071.0,208.0,3
1,164.0,35.0,101.0,4493.0,3350.0,641.0,1193.0,190.0,3
1,99.0,52.0,98.0,4335.0,2724.0,582.0,878.0,182.0,3
0,75.0,16.0,85.0,3121.0,1530.0,398.0,643.0,123.0,3
1,142.0,54.0,91.0,4504.0,3165.0,682.0,1134.0,188.0,3
0,76.0,35.0,105.0,3609.0,1918.0,455.0,649.0,142.0,3
1,92.0,93.0,91.0,4011.0,2351.0,541.0,967.0,203.0,3
1,138.0,54.0,95.0,4472.0,3057.0,603.0,1223.0,205.0,3
1,65.0,78.0,81.0,3669.0,2291.0,494.0,894.0,204.0,3
1,97.0,5.0,103.0,4083.0,1987.0,485.0,782.0,160.0,3
1,130.0,51.0,98.0,5361.0,2740.0,566.0,989.0,168.0,3
1,88.0,42.0,85.0,3408.0,1711.0,372.0,754.0,144.0,3
1,145.0,57.0,95.0,4680.0,2988.0,679.0,1229.0,215.0,3
1,170.0,34.0,84.0,4897.0,3541.0,560.0,1185.0,197.0,3
1,99.0,13.0,84.0,3243.0,1951.0,383.0,783.0,151.0,3
1,88.0,22.0,75.0,2868.0,1454.0,310.0,668.0,103.0,3
1,148.0,28.0,94.0,4331.0,2935.0,517.0,1124.0,182.0,3
1,175.0,8.0,95.0,4440.0,2926.0,537.0,1189.0,176.0,3
1,97.0,0.0,87.0,3245.0,1717.0,326.0,738.0,132.0,3
1,58.0,41.0,95.0,3182.0,1601.0,382.0,717.0,165.0,3
1,97.0,55.0,89.0,3985.0,2238.0,473.0,872.0,172.0,3
1,114.0,63.0,71.0,3482.0,2219.0,477.0,1059.0,201.0,3
1,108.0,24.0,67.0,3227.0,2009.0,366.0,795.0,131.0,3
1,111.0,11.0,80.0,3154.0,1854.0,391.0,865.0,136.0,3
1,148.0,20.0,73.0,3505.0,2708.0,409.0,971.0,154.0,3
1,110.0,76.0,69.0,3972.0,2602.0,564.0,1081.0,218.0,3
1,67.0,46.0,75.0,3085.0,1801.0,415.0,735.0,159.0,3
1,106.0,4.0,94.0,3661.0,1828.0,390.0,872.0,161.0,3
0,80.0,19.0,75.0,2744.0,1671.0,354.0,626.0,138.0,3
1,121.0,3.0,71.0,3557.0,2131.0,368.0,799.0,128.0,3
1,90.0,76.0,84.0,3795.0,2484.0,608.0,911.0,148.0,3
1,100.0,15.0,100.0,3983.0,1795.0,422.0,743.0,161.0,3
1,113.0,15.0,97.0,3490.0,2008.0,433.0,851.0,150.0,3
1,76.0,66.0,76.0,3409.0,1819.0,478.0,789.0,192.0,3
1,106.0,104.0,80.0,5391.0,3095.0,650.0,1134.0,245.0,3
1,75.0,6.0,90.0,2548.0,1422.0,382.0,655.0,122.0,3
1,124.0,22.0,77.0,3507.0,2487.0,466.0,887.0,149.0,3
1,89.0,28.0,107.0,4024.0,2032.0,424.0,860.0,161.0,3
1,103.0,45.0,84.0,3626.0,2601.0,554.0,989.0,171.0,3
1,124.0,30.0,88.0,3749.0,2354.0,435.0,908.0,165.0,3
1,147.0,36.0,100.0,5162.0,2841.0,495.0,1028.0,209.0,3
1,89.0,33.0,99.0,3669.0,1752.0,447.0,889.0,156.0,3
0,66.0,29.0,92.0,3182.0,1541.0,354.0,596.0,136.0,3
1,145.0,33.0,100.0,4054.0,3216.0,619.0,1115.0,218.0,3
1,37.0,137.0,107.0,5592.0,2007.0,714.0,1395.0,195.0,4
1,49.0,83.0,78.0,3384.0,1527.0,418.0,1325.0,164.0,4
0,60.0,66.0,103.0,4733.0,1790.0,533.0,799.0,201.0,4
0,54.0,45.0,73.0,2611.0,1348.0,347.0,552.0,122.0,4
1,67.0,77.0,92.0,4329.0,1978.0,488.0,1310.0,153.0,4
1,66.0,78.0,83.0,4130.0,1586.0,512.0,1306.0,148.0,4
1,81.0,39.0,82.0,2923.0,1868.0,428.0,1269.0,130.0,4
1,92.0,56.0,92.0,4746.0,2510.0,501.0,1397.0,153.0,4
1,65.0,50.0,81.0,2667.0,1484.0,455.0,1277.0,126.0,4
1,60.0,88.0,95.0,4998.0,2021.0,530.0,1393.0,183.0,4
1,35.0,107.0,94.0,4210.0,1582.0,523.0,1283.0,178.0,4
1,89.0,90.0,87.0,5113.0,2422.0,568.0,1437.0,181.0,4
1,60.0,139.0,87.0,5865.0,2496.0,682.0,1457.0,214.0,4
1,68.0,78.0,88.0,5042.0,1731.0,445.0,1356.0,149.0,4
1,48.0,88.0,81.0,4478.0,1748.0,482.0,1242.0,142.0,4
0,61.0,66.0,77.0,3430.0,1843.0,442.0,688.0,162.0,4
1,62.0,129.0,75.0,5058.0,2651.0,609.0,1376.0,192.0,4
1,39.0,91.0,89.0,4662.0,1925.0,562.0,1281.0,168.0,4
1,93.0,76.0,76.0,4000.0,2341.0,501.0,1590.0,198.0,4
0,44.0,66.0,83.0,3499.0,1263.0,354.0,509.0,144.0,4
1,87.0,81.0,102.0,5125.0,2504.0,637.0,1627.0,187.0,4
0,32.0,50.0,84.0,3268.0,1105.0,437.0,443.0,125.0,4
1,112.0,61.0,73.0,3298.0,2076.0,489.0,1424.0,125.0,4
1,39.0,79.0,99.0,4131.0,1414.0,502.0,1179.0,109.0,4
1,59.0,63.0,82.0,3698.0,1607.0,320.0,1268.0,131.0,4
1,35.0,73.0,108.0,3329.0,1371.0,527.0,1248.0,168.0,4
0,23.0,103.0,100.0,4106.0,1678.0,508.0,667.0,215.0,4
1,76.0,44.0,85.0,3727.0,1830.0,432.0,1269.0,125.0,4
1,29.0,116.0,90.0,4756.0,1751.0,609.0,1315.0,162.0,4
0,23.0,61.0,81.0,3206.0,1134.0,345.0,383.0,113.0,4
1,36.0,94.0,88.0,4018.0,1626.0,506.0,1312.0,162.0,4
1,52.0,49.0,94.0,3490.0,1425.0,322.0,1194.0,118.0,4
1,60.0,86.0,111.0,4686.0,2276.0,569.0,1402.0,179.0,4
0,23.0,74.0,88.0,3664.0,980.0,394.0,468.0,159.0,4
1,62.0,105.0,88.0,5328.0,2016.0,540.0,1422.0,182.0,4
1,73.0,63.0,94.0,3923.0,2218.0,520.0,1355.0,148.0,4
1,73.0,77.0,106.0,4001.0,2496.0,526.0,1376.0,159.0,4
1,81.0,84.0,92.0,4226.0,2245.0,521.0,1439.0,172.0,4
0,36.0,63.0,91.0,3681.0,1482.0,480.0,616.0,176.0,4
1,89.0,49.0,88.0,3353.0,1803.0,437.0,1390.0,127.0,4
1,80.0,95.0,77.0,4180.0,2243.0,538.0,1399.0,159.0,4
1,72.0,68.0,108.0,4938.0,1603.0,496.0,1391.0,176.0,4
1,85.0,103.0,94.0,4565.0,2684.0,618.0,1478.0,156.0,4
1,66.0,77.0,110.0,3812.0,1881.0,489.0,1319.0,163.0,4
0,47.0,47.0,89.0,2754.0,1456.0,431.0,640.0,135.0,4
1,66.0,110.0,87.0,4606.0,2229.0,643.0,1361.0,169.0,4
1,64.0,96.0,94.0,5223.0,2065.0,605.0,1347.0,172.0,4
0,52.0,51.0,95.0,3286.0,1737.0,451.0,603.0,149.0,4
1,73.0,107.0,99.0,5624.0,2711.0,598.0,1567.0,224.0,4
1,76.0,43.0,84.0,3171.0,1767.0,429.0,1222.0,125.0,4
1,74.0,58.0,84.0,3273.0,2008.0,566.0,1345.0,142.0,4
1,69.0,56.0,80.0,3131.0,1672.0,444.0,1242.0,122.0,4
1,47.0,116.0,83.0,4297.0,2015.0,605.0,1345.0,145.0,4
1,72.0,91.0,96.0,4133.0,2030.0,567.0,1498.0,205.0,4
1,54.0,64.0,107.0,4043.0,1929.0,533.0,1227.0,129.0,4
0,57.0,63.0,85.0,3713.0,1747.0,481.0,618.0,170.0,4
1,53.0,134.0,96.0,6017.0,2189.0,623.0,1394.0,175.0,4
1,93.0,92.0,94.0,5806.0,2919.0,609.0,1536.0,194.0,4
1,79.0,74.0,69.0,3441.0,2389.0,423.0,1428.0,174.0,4
0,71.0,42.0,98.0,3504.0,1586.0,507.0,687.0,177.0,4
1,53.0,76.0,65.0,3062.0,1884.0,361.0,1305.0,140.0,4
1,73.0,60.0,101.0,3321.0,1998.0,530.0,1244.0,145.0,4
0,42.0,69.0,83.0,3910.0,1473.0,457.0,520.0,169.0,4
0,64.0,90.0,88.0,4523.0,2487.0,564.0,859.0,207.0,4
1,72.0,95.0,108.0,5058.0,2154.0,639.0,1402.0,165.0,4
1,95.0,78.0,91.0,4884.0,2014.0,479.0,1438.0,165.0,4
1,120.0,58.0,106.0,5241.0,3122.0,686.0,1624.0,169.0,4
1,81.0,67.0,87.0,3821.0,2057.0,453.0,1290.0,126.0,4
1,62.0,53.0,93.0,3817.0,1557.0,448.0,1251.0,133.0,4
1,74.0,47.0,105.0,4242.0,1796.0,553.0,1435.0,150.0,4
1,75.0,80.0,78.0,4825.0,2021.0,462.0,1362.0,138.0,4
1,58.0,139.0,101.0,5488.0,2493.0,691.0,1506.0,195.0,4
1,68.0,109.0,79.0,5671.0,2698.0,667.0,1449.0,154.0,4
1,71.0,55.0,94.0,3923.0,2111.0,558.0,1303.0,123.0,4
1,40.0,67.0,90.0,3438.0,1349.0,444.0,1242.0,162.0,4
1,72.0,87.0,97.0,4916.0,1708.0,557.0,1455.0,168.0,4
1,68.0,119.0,69.0,4634.0,2515.0,640.0,1579.0,185.0,4
1,54.0,96.0,106.0,4960.0,2091.0,650.0,1369.0,176.0,4
1,58.0,36.0,99.0,3200.0,1355.0,360.0,1294.0,119.0,4
1,60.0,55.0,111.0,4594.0,1439.0,465.0,1251.0,154.0,4
1,93.0,42.0,81.0,3451.0,1967.0,376.0,1372.0,150.0,4
1,54.0,77.0,95.0,4018.0,1650.0,615.0,1276.0,128.0,4
1,73.0,105.0,86.0,4752.0,2380.0,544.0,1508.0,197.0,4
1,51.0,84.0,82.0,4031.0,1984.0,482.0,1246.0,117.0,4
1,41.0,136.0,87.0,5519.0,1898.0,497.0,1394.0,176.0,4
0,47.0,98.0,98.0,4471.0,1651.0,599.0,799.0,182.0,4
1,85.0,119.0,87.0,5402.0,2589.0,678.0,1467.0,213.0,4
1,54.0,95.0,107.0,4247.0,1987.0,709.0,1311.0,174.0,4
1,67.0,63.0,94.0,3937.0,2040.0,462.0,1316.0,130.0,4
1,99.0,113.0,120.0,6379.0,3053.0,715.0,1660.0,240.0,4
1,88.0,92.0,97.0,4710.0,1736.0,538.0,1481.0,178.0,4
1,62.0,49.0,89.0,4150.0,1915.0,501.0,1227.0,136.0,4
1,45.0,87.0,81.0,3577.0,1622.0,474.0,1225.0,141.0,4
1,53.0,96.0,95.0,4279.0,1971.0,572.0,1348.0,143.0,4
1,66.0,62.0,92.0,3952.0,1967.0,586.0,1347.0,156.0,4
1,78.0,137.0,93.0,5544.0,2768.0,741.0,1516.0,190.0,4
1,88.0,105.0,78.0,5023.0,2386.0,623.0,1450.0,175.0,4
1,67.0,76.0,100.0,4383.0,1964.0,481.0,1349.0,160.0,4
1,63.0,95.0,94.0,4807.0,2323.0,525.0,1341.0,153.0,4
1,78.0,91.0,103.0,5665.0,2672.0,561.0,1375.0,163.0,4
1,82.0,82.0,77.0,4701.0,2106.0,513.0,1476.0,163.0,4
0,43.0,67.0,91.0,3734.0,1660.0,507.0,650.0,144.0,4
1,73.0,84.0,86.0,3979.0,2016.0,542.0,1295.0,147.0,4
1,68.0,85.0,91.0,5012.0,2364.0,572.0,1426.0,166.0,4
1,57.0,38.0,83.0,2850.0,1512.0,430.0,1133.0,115.0,4
1,42.0,77.0,99.0,4449.0,1751.0,570.0,1188.0,129.0,4
1,85.0,138.0,104.0,5875.0,3218.0,804.0,1561.0,247.0,4
0,52.0,61.0,62.0,2560.0,1507.0,362.0,562.0,129.0,4
1,60.0,78.0,84.0,4169.0,2093.0,526.0,1314.0,152.0,4
0,77.0,45.0,68.0,2790.0,1534.0,380.0,534.0,134.0,4
1,112.0,126.0,81.0,5505.0,2644.0,654.0,1609.0,207.0,4
1,99.0,74.0,82.0,3901.0,2359.0,527.0,1521.0,192.0,4
0,57.0,33.0,67.0,2845.0,1371.0,250.0,491.0,105.0,4
0,63.0,44.0,83.0,3111.0,1188.0,382.0,598.0,157.0,4
1,70.0,44.0,92.0,3832.0,1807.0,413.0,1247.0,141.0,4
0,48.0,72.0,81.0,4012.0,1373.0,447.0,678.0,191.0,4
1,92.0,58.0,91.0,3855.0,2103.0,563.0,1357.0,114.0,4
0,75.0,52.0,81.0,3630.0,2034.0,426.0,799.0,170.0,4
1,68.0,62.0,95.0,4088.0,1703.0,478.0,1309.0,141.0,4
1,64.0,74.0,100.0,3823.0,2003.0,609.0,1364.0,172.0,4
1,64.0,43.0,122.0,4538.0,2004.0,421.0,1213.0,146.0,4
1,76.0,70.0,94.0,3729.0,2147.0,540.0,1405.0,170.0,4
1,73.0,54.0,108.0,4298.0,1938.0,449.0,1219.0,164.0,4
0,15.0,72.0,100.0,3589.0,1266.0,545.0,497.0,198.0,4
1,62.0,96.0,102.0,4660.0,2486.0,530.0,1364.0,167.0,4
1,31.0,109.0,73.0,4091.0,1717.0,488.0,1260.0,147.0,4
1,66.0,117.0,91.0,5500.0,2505.0,607.0,1319.0,160.0,4
0,36.0,50.0,96.0,2791.0,1172.0,386.0,522.0,145.0,4
1,58.0,82.0,88.0,4770.0,1720.0,510.0,1313.0,162.0,4
1,80.0,75.0,108.0,5709.0,2437.0,664.0,1500.0,200.0,4
1,56.0,125.0,95.0,5268.0,2439.0,500.0,1486.0,187.0,4
1,58.0,87.0,75.0,3881.0,1913.0,481.0,1274.0,117.0,4
1,72.0,102.0,101.0,5240.0,2639.0,685.0,1480.0,190.0,4
1,61.0,97.0,92.0,4578.0,1887.0,563.0,1425.0,163.0,4
1,66.0,90.0,107.0,5239.0,2133.0,554.0,1365.0,175.0,4
0,39.0,72.0,95.0,3980.0,1365.0,417.0,575.0,200.0,4
1,74.0,68.0,94.0,3598.0,1827.0,458.0,1313.0,160.0,4
0,52.0,49.0,70.0,2278.0,1489.0,372.0,538.0,103.0,4
1,45.0,68.0,87.0,3764.0,1595.0,448.0,1113.0,119.0,4
1,69.0,86.0,88.0,3993.0,1965.0,475.0,1337.0,146.0,4
1,60.0,73.0,92.0,3999.0,1831.0,475.0,1262.0,116.0,4
1,62.0,97.0,79.0,4605.0,2310.0,559.0,1397.0,162.0,4
1,63.0,108.0,90.0,4192.0,2233.0,581.0,1344.0,185.0,4
1,56.0,117.0,98.0,5024.0,1830.0,527.0,1465.0,193.0,4
1,47.0,87.0,97.0,4084.0,1700.0,488.0,1296.0,172.0,4
1,78.0,79.0,81.0,4388.0,2438.0,605.0,1372.0,139.0,4
0,39.0,74.0,91.0,4178.0,1536.0,490.0,596.0,179.0,4
1,84.0,75.0,93.0,4754.0,2427.0,500.0,1468.0,176.0,4
1,53.0,54.0,85.0,3931.0,1526.0,364.0,1135.0,130.0,4
1,96.0,88.0,92.0,4099.0,2423.0,475.0,1442.0,185.0,4
1,63.0,75.0,107.0,4893.0,2266.0,502.0,1344.0,182.0,4
1,56.0,50.0,81.0,3091.0,1288.0,381.0,1193.0,139.0,4
0,57.0,59.0,96.0,3721.0,1665.0,542.0,624.0,167.0,4
1,86.0,109.0,94.0,5651.0,2311.0,570.0,1389.0,194.0,4
1,88.0,62.0,105.0,4204.0,2349.0,579.0,1424.0,167.0,4
1,86.0,87.0,90.0,4454.0,2035.0,564.0,1497.0,178.0,4
1,81.0,73.0,88.0,4453.0,2015.0,624.0,1501.0,154.0,4
1,62.0,85.0,89.0,4526.0,1927.0,607.0,1448.0,174.0,4
1,75.0,95.0,81.0,4649.0,2318.0,524.0,1422.0,173.0,4
1,46.0,81.0,89.0,3963.0,1594.0,391.0,1188.0,124.0,4
1,76.0,103.0,105.0,4586.0,2418.0,717.0,1375.0,197.0,4
1,62.0,69.0,89.0,3710.0,1749.0,523.0,1232.0,130.0,4
1,103.0,68.0,85.0,4568.0,2417.0,543.0,1635.0,183.0,4
1,76.0,71.0,77.0,3364.0,2221.0,485.0,1336.0,154.0,4
1,93.0,47.0,105.0,4154.0,2113.0,482.0,1410.0,159.0,4
1,30.0,133.0,82.0,4580.0,2363.0,655.0,1304.0,157.0,4
1,74.0,56.0,97.0,4523.0,2227.0,528.0,1189.0,124.0,4
1,67.0,118.0,102.0,5318.0,2659.0,645.0,1463.0,192.0,4
1,79.0,77.0,93.0,4725.0,2454.0,559.0,1402.0,150.0,4
1,62.0,67.0,94.0,3614.0,1752.0,489.0,1334.0,166.0,4
1,42.0,83.0,80.0,4145.0,1625.0,490.0,1237.0,114.0,4
1,51.0,97.0,78.0,4213.0,1770.0,464.0,1264.0,158.0,4
1,57.0,83.0,76.0,3457.0,1669.0,416.0,1353.0,151.0,4
1,36.0,81.0,126.0,4191.0,1499.0,671.0,1262.0,180.0,4
1,4.0,128.0,83.0,4498.0,1727.0,506.0,1222.0,152.0,4
1,67.0,68.0,90.0,3258.0,1517.0,377.0,1146.0,125.0,4
1,77.0,51.0,79.0,3533.0,1747.0,404.0,1294.0,131.0,4
1,83.0,102.0,97.0,4949.0,2403.0,589.0,1626.0,187.0,4
1,54.0,109.0,109.0,4751.0,2128.0,691.0,1434.0,194.0,4
1,41.0,86.0,103.0,5183.0,1908.0,527.0,1208.0,123.0,4
1,49.0,135.0,99.0,5463.0,2268.0,706.0,1525.0,214.0,4
1,92.0,82.0,80.0,3985.0,2829.0,604.0,1386.0,166.0,4
1,71.0,71.0,97.0,4713.0,1914.0,606.0,1315.0,125.0,4
0,29.0,34.0,77.0,2505.0,920.0,334.0,341.0,116.0,4
1,49.0,113.0,78.0,4471.0,1819.0,455.0,1285.0,119.0,4
1,27.0,131.0,100.0,5312.0,1696.0,629.0,1358.0,196.0,4
1,91.0,75.0,108.0,4510.0,2442.0,647.0,1428.0,163.0,4
1,45.0,98.0,108.0,5875.0,2255.0,661.0,1321.0,156.0,4
1,44.0,65.0,85.0,2623.0,1622.0,439.0,1146.0,136.0,4
1,85.0,117.0,87.0,5596.0,2840.0,580.0,1531.0,207.0,4
1,111.0,40.0,60.0,3890.0,2105.0,322.0,1367.0,111.0,4
0,32.0,36.0,91.0,3242.0,932.0,299.0,439.0,138.0,4
0,51.0,49.0,92.0,3100.0,1553.0,454.0,646.0,159.0,4
1,57.0,86.0,99.0,4866.0,1977.0,609.0,1318.0,131.0,4
1,70.0,110.0,73.0,4829.0,2378.0,573.0,1435.0,167.0,4
0,58.0,55.0,81.0,3497.0,1278.0,372.0,632.0,183.0,4
1,63.0,76.0,106.0,4625.0,1977.0,604.0,1314.0,186.0,4
1,60.0,139.0,83.0,5793.0,2204.0,616.0,1439.0,180.0,4
1,57.0,72.0,79.0,3758.0,1760.0,381.0,1296.0,166.0,4
1,61.0,109.0,93.0,4783.0,2801.0,685.0,1420.0,160.0,4
1,57.0,77.0,76.0,3482.0,1416.0,409.0,2043.0,59.0,5
0,62.0,14.0,67.0,2238.0,1195.0,245.0,476.0,96.0,5
1,64.0,68.0,47.0,3170.0,1742.0,400.0,2065.0,61.0,5
0,35.0,8.0,74.0,1663.0,611.0,225.0,347.0,81.0,5
0,68.0,42.0,50.0,2090.0,1411.0,269.0,621.0,116.0,5
0,53.0,23.0,91.0,3256.0,1317.0,355.0,536.0,114.0,5
0,54.0,21.0,26.0,1044.0,836.0,120.0,402.0,57.0,5
0,58.0,42.0,57.0,2711.0,1331.0,284.0,508.0,103.0,5
1,82.0,19.0,87.0,2241.0,1426.0,339.0,2009.0,55.0,5
1,101.0,48.0,58.0,3765.0,1993.0,358.0,2100.0,55.0,5
1,80.0,46.0,60.0,3201.0,1607.0,379.0,2036.0,41.0,5
0,58.0,32.0,33.0,1805.0,1056.0,192.0,510.0,85.0,5
0,44.0,31.0,56.0,2181.0,958.0,220.0,468.0,90.0,5
1,66.0,34.0,73.0,2758.0,1410.0,299.0,2029.0,56.0,5
1,79.0,20.0,82.0,2858.0,1405.0,332.0,2014.0,52.0,5
0,54.0,13.0,51.0,1904.0,886.0,202.0,455.0,78.0,5
0,72.0,10.0,35.0,1932.0,1230.0,157.0,467.0,56.0,5
0,53.0,36.0,77.0,2886.0,1393.0,352.0,604.0,129.0,5
0,27.0,11.0,55.0,1232.0,534.0,166.0,251.0,74.0,5
1,97.0,23.0,67.0,2685.0,1744.0,309.0,2071.0,50.0,5
0,44.0,65.0,24.0,2087.0,1225.0,239.0,551.0,92.0,5
0,52.0,25.0,50.0,1568.0,1103.0,204.0,462.0,81.0,5
0,68.0,8.0,27.0,981.0,827.0,97.0,445.0,60.0,5
0,67.0,58.0,54.0,2714.0,1455.0,338.0,640.0,128.0,5
0,36.0,22.0,47.0,1201.0,655.0,143.0,329.0,58.0,5
1,45.0,80.0,107.0,4718.0,1942.0,549.0,2063.0,61.0,5
1,76.0,61.0,55.0,3095.0,1961.0,413.0,2023.0,58.0,5
0,41.0,27.0,50.0,1580.0,847.0,245.0,335.0,70.0,5
0,57.0,37.0,45.0,2435.0,1180.0,258.0,514.0,84.0,5
0,21.0,19.0,60.0,1586.0,428.0,186.0,213.0,66.0,5
0,65.0,33.0,29.0,1526.0,969.0,180.0,564.0,81.0,5
0,50.0,47.0,49.0,2185.0,1117.0,269.0,478.0,105.0,5
1,64.0,87.0,46.0,3126.0,1552.0,295.0,2019.0,54.0,5
1,57.0,33.0,96.0,3251.0,1324.0,396.0,2000.0,55.0,5
0,57.0,33.0,66.0,2214.0,1111.0,309.0,504.0,123.0,5
1,60.0,47.0,82.0,3755.0,1437.0,461.0,2030.0,54.0,5
1,68.0,75.0,33.0,2638.0,1613.0,309.0,2038.0,53.0,5
0,69.0,41.0,39.0,1662.0,1562.0,289.0,553.0,74.0,5
0,66.0,40.0,69.0,2642.0,1390.0,364.0,598.0,151.0,5
1,84.0,34.0,101.0,3464.0,1734.0,462.0,2036.0,64.0,5
0,53.0,13.0,21.0,945.0,874.0,116.0,347.0,34.0,5
0,36.0,80.0,87.0,2996.0,1536.0,402.0,602.0,174.0,5
1,72.0,47.0,29.0,1787.0,1450.0,233.0,2037.0,46.0,5
1,49.0,84.0,74.0,4223.0,1433.0,413.0,2043.0,61.0,5
0,83.0,34.0,30.0,2288.0,1545.0,239.0,661.0,94.0,5
0,59.0,30.0,47.0,2075.0,1290.0,293.0,498.0,101.0,5
1,73.0,45.0,41.0,2406.0,1644.0,258.0,2014.0,39.0,5
1,91.0,49.0,43.0,2322.0,1875.0,372.0,2047.0,49.0,5
1,74.0,57.0,35.0,2170.0,1998.0,346.0,2017.0,49.0,5
1,95.0,25.0,61.0,2591.0,1968.0,356.0,2028.0,41.0,5
1,102.0,24.0,11.0,1872.0,1559.0,185.0,2037.0,38.0,5
0,68.0,18.0,76.0,2457.0,1332.0,317.0,589.0,111.0,5
1,110.0,23.0,38.0,2140.0,1820.0,240.0,2034.0,39.0,5
0,52.0,52.0,35.0,2073.0,1281.0,253.0,487.0,107.0,5
1,67.0,77.0,56.0,3404.0,1383.0,367.0,2059.0,50.0,5
0,20.0,27.0,45.0,1192.0,420.0,111.0,205.0,56.0,5
1,77.0,52.0,80.0,3450.0,1830.0,364.0,2020.0,57.0,5
1,88.0,47.0,11.0,1788.0,2000.0,270.0,2013.0,46.0,5
0,23.0,5.0,39.0,740.0,339.0,116.0,185.0,39.0,5
1,55.0,55.0,70.0,2611.0,1420.0,316.0,2013.0,59.0,5
0,26.0,2.0,39.0,913.0,444.0,106.0,173.0,31.0,5
1,80.0,62.0,83.0,4617.0,1995.0,507.0,2066.0,60.0,5
0,69.0,23.0,61.0,2247.0,1223.0,279.0,453.0,93.0,5
0,67.0,33.0,56.0,2414.0,1347.0,240.0,576.0,101.0,5
1,90.0,79.0,19.0,3326.0,2159.0,344.0,2052.0,49.0,5
0,68.0,40.0,60.0,2538.0,1558.0,296.0,663.0,116.0,5
1,80.0,73.0,92.0,4077.0,2575.0,599.0,2079.0,63.0,5
0,69.0,30.0,52.0,1984.0,1333.0,302.0,444.0,85.0,5
1,74.0,44.0,55.0,2701.0,1510.0,322.0,2037.0,50.0,5
1,60.0,72.0,79.0,3683.0,1811.0,465.0,2041.0,57.0,5
0,49.0,15.0,71.0,2008.0,920.0,226.0,452.0,105.0,5
0,53.0,61.0,59.0,2624.0,1286.0,313.0,629.0,150.0,5
0,55.0,17.0,45.0,2053.0,1092.0,179.0,377.0,59.0,5
1,87.0,47.0,69.0,3537.0,1979.0,421.0,2032.0,58.0,5
1,65.0,38.0,64.0,2272.0,1584.0,329.0,2006.0,39.0,5
0,39.0,54.0,57.0,3098.0,1141.0,295.0,480.0,117.0,5
0,72.0,4.0,64.0,2202.0,1356.0,224.0,508.0,86.0,5
1,34.0,75.0,50.0,2988.0,1388.0,344.0,1981.0,48.0,5
1,91.0,58.0,68.0,3233.0,2195.0,458.0,2045.0,56.0,5
1,68.0,86.0,33.0,3126.0,1635.0,349.0,2040.0,59.0,5
0,78.0,19.0,53.0,2153.0,1416.0,254.0,633.0,89.0,5
1,95.0,50.0,64.0,3826.0,2206.0,373.0,2085.0,61.0,5
0,30.0,28.0,78.0,2223.0,786.0,216.0,343.0,100.0,5
0,32.0,22.0,58.0,2048.0,598.0,194.0,285.0,64.0,5
0,75.0,30.0,66.0,2965.0,1731.0,296.0,618.0,127.0,5
0,66.0,56.0,63.0,3281.0,1549.0,310.0,684.0,142.0,5
0,72.0,30.0,51.0,2923.0,1655.0,293.0,547.0,90.0,5
1,56.0,76.0,38.0,2707.0,1354.0,281.0,2025.0,50.0,5
0,59.0,46.0,86.0,3262.0,1052.0,296.0,616.0,181.0,5
1,70.0,108.0,45.0,4198.0,2072.0,444.0,2089.0,64.0,5
1,101.0,53.0,44.0,3579.0,2164.0,414.0,2063.0,51.0,5
