Y,red,green,blue,ir_3,vis_3,E
0,56.0,54.0,32.0,562.0,87.0,5
0,62.0,20.0,49.0,342.0,68.0,5
0,91.0,39.0,36.0,672.0,89.0,5
1,77.0,43.0,78.0,2026.0,51.0,5
1,92.0,27.0,35.0,2035.0,35.0,5
0,68.0,42.0,38.0,529.0,95.0,5
1,79.0,77.0,30.0,2055.0,61.0,5
0,51.0,20.0,71.0,400.0,114.0,5
0,60.0,50.0,59.0,704.0,146.0,5
1,91.0,47.0,69.0,2059.0,61.0,5
1,75.0,71.0,51.0,2042.0,56.0,5
1,89.0,37.0,61.0,2053.0,57.0,5
0,74.0,32.0,32.0,491.0,86.0,5
1,83.0,36.0,59.0,2029.0,39.0,5
0,78.0,19.0,125.0,675.0,194.0,5
1,56.0,35.0,85.0,1992.0,51.0,5
1,67.0,71.0,61.0,2016.0,60.0,5
1,89.0,36.0,70.0,2049.0,54.0,5
0,65.0,27.0,73.0,554.0,118.0,5
0,72.0,13.0,68.0,528.0,99.0,5
1,49.0,73.0,58.0,2044.0,58.0,5
0,85.0,21.0,63.0,703.0,118.0,5
1,77.0,53.0,80.0,2049.0,56.0,5
1,56.0,65.0,77.0,1997.0,52.0,5
1,73.0,43.0,53.0,2036.0,53.0,5
0,54.0,46.0,79.0,584.0,122.0,5
0,54.0,17.0,64.0,473.0,98.0,5
0,38.0,15.0,20.0,302.0,35.0,5
0,70.0,12.0,30.0,532.0,65.0,5
1,72.0,124.0,46.0,2108.0,67.0,5
0,59.0,23.0,89.0,588.0,131.0,5
1,73.0,38.0,88.0,2028.0,57.0,5
0,63.0,17.0,76.0,465.0,105.0,5
0,32.0,54.0,74.0,418.0,132.0,5
0,26.0,83.0,57.0,531.0,142.0,5
1,48.0,66.0,50.0,2025.0,52.0,5
0,36.0,59.0,24.0,458.0,82.0,5
0,29.0,18.0,66.0,316.0,83.0,5
0,38.0,54.0,66.0,522.0,135.0,5
1,71.0,13.0,75.0,2000.0,38.0,5
0,39.0,14.0,44.0,281.0,56.0,5
0,33.0,61.0,40.0,500.0,109.0,5
1,54.0,79.0,72.0,2026.0,58.0,5
1,80.0,80.0,66.0,2094.0,66.0,5
0,75.0,27.0,33.0,613.0,77.0,5
0,40.0,30.0,61.0,377.0,100.0,5
0,48.0,1.0,83.0,387.0,104.0,5
1,65.0,41.0,12.0,2011.0,42.0,5
0,43.0,42.0,52.0,508.0,105.0,5
1,92.0,58.0,63.0,2060.0,50.0,5
0,53.0,7.0,74.0,463.0,95.0,5
0,60.0,20.0,50.0,459.0,102.0,5
1,80.0,74.0,75.0,2108.0,66.0,5
1,78.0,22.0,47.0,1993.0,34.0,5
0,67.0,17.0,36.0,486.0,70.0,5
1,81.0,45.0,78.0,2033.0,51.0,5
