Y,red,green,blue,ir_1,vis_1,ir_2,vis_2,ir_3,vis_3,led_3_ir,pol_2,E
0,120.0,100.0,109.0,27741.0,5604.0,3268.0,678.0,256.0,111.0,0.0,0.0,2
0,144.0,91.0,119.0,25804.0,6098.0,3427.0,762.0,292.0,109.0,0.0,0.0,2
0,129.0,75.0,84.0,22110.0,4320.0,2965.0,488.0,234.0,90.0,0.0,0.0,2
0,116.0,48.0,91.0,18211.0,3709.0,2665.0,493.0,206.0,74.0,0.0,0.0,2
1,149.0,60.0,120.0,27840.0,5578.0,3175.0,703.0,497.0,202.0,0.0,0.0,2
1,150.0,79.0,139.0,28482.0,5764.0,3466.0,680.0,592.0,240.0,0.0,0.0,2
1,124.0,89.0,115.0,26370.0,6176.0,2829.0,609.0,522.0,188.0,0.0,0.0,2
0,98.0,82.0,127.0,22259.0,4351.0,2239.0,705.0,459.0,249.0,0.0,0.0,2
1,129.0,63.0,85.0,19339.0,4493.0,2605.0,511.0,412.0,144.0,0.0,0.0,2
0,119.0,82.0,103.0,19656.0,5166.0,2450.0,590.0,544.0,172.0,0.0,0.0,2
0,150.0,89.0,101.0,29046.0,5131.0,3467.0,583.0,297.0,109.0,0.0,0.0,2
1,164.0,85.0,105.0,28565.0,5336.0,3947.0,664.0,549.0,188.0,0.0,0.0,2
1,141.0,65.0,127.0,25477.0,5450.0,2993.0,762.0,529.0,214.0,0.0,0.0,2
1,122.0,52.0,122.0,19742.0,5615.0,2650.0,630.0,370.0,165.0,0.0,0.0,2
1,143.0,97.0,116.0,30338.0,5382.0,3517.0,612.0,593.0,230.0,0.0,0.0,2
1,154.0,68.0,101.0,28480.0,4686.0,3364.0,534.0,470.0,176.0,0.0,0.0,2
0,113.0,63.0,113.0,22931.0,5090.0,2483.0,566.0,476.0,190.0,0.0,0.0,2
1,127.0,60.0,119.0,24970.0,5080.0,2245.0,661.0,384.0,172.0,0.0,0.0,2
0,157.0,97.0,107.0,30501.0,6276.0,3824.0,653.0,315.0,133.0,0.0,0.0,2
0,124.0,131.0,91.0,24862.0,5615.0,3194.0,626.0,288.0,126.0,0.0,0.0,2
0,110.0,88.0,103.0,22997.0,4468.0,3009.0,464.0,244.0,97.0,0.0,0.0,2
1,143.0,84.0,126.0,23165.0,6426.0,2962.0,675.0,495.0,227.0,0.0,0.0,2
1,138.0,73.0,114.0,27447.0,5379.0,3443.0,575.0,444.0,163.0,0.0,0.0,2
0,110.0,76.0,112.0,17299.0,5102.0,2397.0,558.0,221.0,97.0,0.0,0.0,2
0,133.0,99.0,123.0,27958.0,6485.0,3076.0,792.0,615.0,282.0,0.0,0.0,2
1,126.0,71.0,103.0,23943.0,4820.0,2834.0,575.0,414.0,170.0,0.0,0.0,2
1,150.0,91.0,105.0,28489.0,5617.0,3874.0,732.0,562.0,176.0,0.0,0.0,2
0,132.0,73.0,118.0,27008.0,4876.0,3041.0,666.0,611.0,265.0,0.0,0.0,2
0,100.0,43.0,121.0,17286.0,4011.0,2074.0,467.0,203.0,83.0,0.0,0.0,2
0,133.0,66.0,146.0,26802.0,6203.0,2716.0,666.0,570.0,265.0,0.0,0.0,2
1,138.0,103.0,124.0,31623.0,7509.0,3261.0,775.0,481.0,213.0,0.0,0.0,2
1,119.0,65.0,114.0,23789.0,5156.0,2658.0,635.0,396.0,163.0,0.0,0.0,2
1,161.0,60.0,112.0,26083.0,5763.0,3115.0,629.0,558.0,220.0,0.0,0.0,2
1,164.0,88.0,96.0,29928.0,5786.0,3552.0,683.0,508.0,194.0,0.0,0.0,2
1,157.0,87.0,129.0,26135.0,6516.0,3207.0,754.0,626.0,251.0,0.0,0.0,2
1,86.0,51.0,127.0,16880.0,3547.0,2279.0,538.0,360.0,176.0,0.0,0.0,2
1,157.0,66.0,111.0,28501.0,4813.0,3082.0,619.0,544.0,213.0,0.0,0.0,2
0,130.0,46.0,92.0,20434.0,4676.0,2411.0,536.0,236.0,84.0,0.0,0.0,2
1,148.0,123.0,87.0,28271.0,6646.0,3935.0,721.0,618.0,206.0,0.0,0.0,2
0,125.0,85.0,81.0,29854.0,4116.0,2884.0,533.0,503.0,189.0,0.0,0.0,2
1,120.0,97.0,112.0,27038.0,4968.0,2890.0,601.0,504.0,168.0,0.0,0.0,2
1,120.0,95.0,120.0,25468.0,5312.0,2914.0,671.0,520.0,218.0,0.0,0.0,2
1,85.0,78.0,148.0,21121.0,5522.0,2364.0,646.0,382.0,192.0,0.0,0.0,2
0,132.0,95.0,84.0,27711.0,5729.0,3039.0,680.0,550.0,237.0,0.0,0.0,2
0,129.0,88.0,129.0,29394.0,5960.0,3386.0,643.0,608.0,245.0,0.0,0.0,2
0,120.0,82.0,144.0,27320.0,5770.0,2690.0,681.0,261.0,110.0,0.0,0.0,2
0,76.0,91.0,122.0,21451.0,4368.0,2371.0,605.0,195.0,95.0,0.0,0.0,2
0,96.0,74.0,108.0,20384.0,4669.0,1916.0,530.0,206.0,95.0,0.0,0.0,2
0,139.0,79.0,107.0,28895.0,5356.0,3412.0,579.0,600.0,243.0,0.0,0.0,2
1,123.0,63.0,122.0,23596.0,5050.0,2483.0,690.0,424.0,174.0,0.0,0.0,2
1,124.0,85.0,109.0,24777.0,5198.0,3104.0,739.0,417.0,178.0,0.0,0.0,2
0,147.0,70.0,122.0,27371.0,4692.0,3049.0,657.0,279.0,105.0,0.0,0.0,2
1,96.0,83.0,113.0,19775.0,5405.0,2581.0,613.0,395.0,174.0,0.0,0.0,2
0,151.0,88.0,142.0,28240.0,6104.0,3844.0,703.0,663.0,273.0,0.0,0.0,2
0,126.0,46.0,115.0,25686.0,4759.0,2712.0,476.0,489.0,190.0,0.0,0.0,2
1,118.0,88.0,86.0,21071.0,4647.0,2945.0,600.0,512.0,168.0,0.0,0.0,2
0,145.0,54.0,112.0,22005.0,4986.0,2884.0,526.0,577.0,221.0,0.0,0.0,2
1,153.0,113.0,83.0,34066.0,5383.0,3748.0,721.0,523.0,193.0,0.0,0.0,2
1,129.0,82.0,124.0,29666.0,5272.0,3040.0,614.0,451.0,164.0,0.0,0.0,2
0,104.0,100.0,107.0,31221.0,4276.0,2774.0,603.0,544.0,226.0,0.0,0.0,2
0,148.0,50.0,140.0,28074.0,4979.0,2797.0,667.0,584.0,222.0,0.0,0.0,2
1,115.0,99.0,97.0,27173.0,5467.0,2838.0,633.0,471.0,189.0,0.0,0.0,2
1,124.0,83.0,91.0,23430.0,5087.0,2984.0,543.0,515.0,186.0,0.0,0.0,2
1,126.0,54.0,103.0,22944.0,4444.0,2527.0,538.0,444.0,163.0,0.0,0.0,2
0,117.0,106.0,125.0,28234.0,5220.0,3105.0,804.0,263.0,116.0,0.0,0.0,2
1,148.0,63.0,117.0,27552.0,4747.0,3455.0,632.0,460.0,181.0,0.0,0.0,2
0,154.0,64.0,98.0,29285.0,5214.0,3159.0,490.0,268.0,81.0,0.0,0.0,2
0,139.0,79.0,88.0,24618.0,5087.0,3000.0,612.0,262.0,92.0,0.0,0.0,2
1,112.0,64.0,122.0,20697.0,5709.0,2638.0,655.0,384.0,186.0,0.0,0.0,2
0,142.0,53.0,125.0,24297.0,5493.0,3146.0,624.0,265.0,104.0,0.0,0.0,2
0,113.0,84.0,109.0,21357.0,4930.0,3283.0,544.0,546.0,208.0,0.0,0.0,2
0,121.0,62.0,114.0,22877.0,4123.0,2546.0,637.0,242.0,89.0,0.0,0.0,2
1,119.0,105.0,111.0,21141.0,5601.0,2808.0,776.0,512.0,220.0,0.0,0.0,2
1,118.0,120.0,157.0,30647.0,6878.0,3384.0,847.0,606.0,318.0,0.0,0.0,2
0,123.0,86.0,112.0,27711.0,5100.0,3273.0,622.0,271.0,117.0,0.0,0.0,2
0,132.0,59.0,132.0,24271.0,5021.0,2930.0,662.0,254.0,112.0,0.0,0.0,2
1,127.0,100.0,102.0,24199.0,4737.0,3686.0,680.0,540.0,229.0,0.0,0.0,2
1,121.0,85.0,124.0,20937.0,5837.0,3198.0,662.0,496.0,199.0,0.0,0.0,2
0,136.0,104.0,110.0,30180.0,5982.0,2907.0,768.0,636.0,236.0,0.0,0.0,2
1,139.0,106.0,105.0,25435.0,6055.0,3123.0,729.0,564.0,208.0,0.0,0.0,2
1,125.0,68.0,119.0,22620.0,5042.0,3105.0,545.0,452.0,200.0,0.0,0.0,2
1,112.0,86.0,93.0,18280.0,5156.0,2851.0,543.0,391.0,150.0,0.0,0.0,2
0,137.0,103.0,102.0,29307.0,6094.0,3878.0,643.0,297.0,113.0,0.0,0.0,2
0,114.0,72.0,118.0,24889.0,4448.0,2889.0,626.0,539.0,260.0,0.0,0.0,2
0,110.0,65.0,92.0,18180.0,3804.0,2443.0,453.0,220.0,89.0,0.0,0.0,2
0,126.0,111.0,116.0,31240.0,6361.0,3585.0,655.0,602.0,272.0,0.0,0.0,2
0,145.0,49.0,114.0,25189.0,4682.0,2465.0,601.0,510.0,176.0,0.0,0.0,2
0,136.0,76.0,102.0,24584.0,4677.0,2879.0,592.0,575.0,206.0,0.0,0.0,2
1,121.0,85.0,105.0,20009.0,5731.0,3309.0,582.0,405.0,142.0,0.0,0.0,2
1,184.0,85.0,127.0,36142.0,6278.0,4246.0,765.0,521.0,228.0,0.0,0.0,2
0,140.0,74.0,128.0,26445.0,5358.0,2999.0,662.0,570.0,241.0,0.0,0.0,2
1,81.0,66.0,102.0,16036.0,3693.0,2000.0,552.0,328.0,125.0,0.0,0.0,2
1,135.0,108.0,119.0,30769.0,5756.0,3465.0,793.0,505.0,189.0,0.0,0.0,2
0,113.0,91.0,112.0,19557.0,5814.0,2358.0,634.0,527.0,238.0,0.0,0.0,2
0,130.0,92.0,131.0,29509.0,5411.0,2533.0,775.0,275.0,127.0,0.0,0.0,2
0,134.0,130.0,128.0,30595.0,7227.0,3766.0,711.0,322.0,149.0,0.0,0.0,2
0,119.0,107.0,93.0,25595.0,5733.0,3185.0,601.0,241.0,92.0,0.0,0.0,2
0,158.0,75.0,151.0,31079.0,7034.0,3635.0,791.0,325.0,125.0,0.0,0.0,2
0,131.0,112.0,76.0,23420.0,5134.0,2483.0,621.0,288.0,116.0,0.0,0.0,2
0,103.0,122.0,105.0,25833.0,5248.0,2696.0,841.0,540.0,264.0,0.0,0.0,2
0,156.0,50.0,133.0,27478.0,5558.0,3154.0,697.0,274.0,96.0,0.0,0.0,2
1,146.0,79.0,78.0,26504.0,5272.0,3113.0,541.0,449.0,176.0,0.0,0.0,2
0,136.0,75.0,100.0,25975.0,4830.0,2591.0,623.0,265.0,90.0,0.0,0.0,2
0,139.0,78.0,99.0,23378.0,5397.0,2967.0,591.0,557.0,231.0,0.0,0.0,2
0,138.0,120.0,118.0,26261.0,6537.0,3312.0,828.0,675.0,295.0,0.0,0.0,2
1,147.0,80.0,123.0,28686.0,5479.0,3360.0,605.0,478.0,157.0,0.0,0.0,2
0,117.0,109.0,115.0,30316.0,5766.0,3265.0,628.0,289.0,98.0,0.0,0.0,2
1,117.0,86.0,101.0,23001.0,5601.0,2719.0,556.0,515.0,228.0,0.0,0.0,2
1,127.0,46.0,103.0,23717.0,4537.0,2375.0,517.0,394.0,143.0,0.0,0.0,2
1,121.0,55.0,90.0,21926.0,3320.0,2491.0,428.0,452.0,176.0,0.0,0.0,2
0,151.0,90.0,103.0,31963.0,4230.0,3417.0,562.0,309.0,123.0,0.0,0.0,2
1,121.0,77.0,115.0,26036.0,4975.0,3228.0,575.0,468.0,209.0,0.0,0.0,2
1,125.0,49.0,83.0,20261.0,4590.0,2402.0,535.0,424.0,163.0,0.0,0.0,2
0,160.0,88.0,79.0,30755.0,5346.0,3209.0,622.0,647.0,261.0,0.0,0.0,2
1,126.0,76.0,129.0,25221.0,6091.0,3207.0,676.0,420.0,192.0,0.0,0.0,2
1,98.0,70.0,99.0,21719.0,4431.0,2340.0,536.0,343.0,145.0,0.0,0.0,2
1,139.0,72.0,109.0,24539.0,4325.0,2933.0,693.0,437.0,147.0,0.0,0.0,2
1,111.0,67.0,119.0,20432.0,5455.0,2329.0,680.0,410.0,174.0,0.0,0.0,2
1,122.0,73.0,92.0,21674.0,4968.0,2780.0,577.0,478.0,182.0,0.0,0.0,2
1,155.0,114.0,105.0,33711.0,6545.0,3124.0,749.0,657.0,257.0,0.0,0.0,2
1,135.0,96.0,118.0,24505.0,6146.0,3592.0,662.0,560.0,256.0,0.0,0.0,2
0,109.0,111.0,152.0,28713.0,6536.0,2994.0,759.0,644.0,315.0,0.0,0.0,2
0,108.0,121.0,141.0,25493.0,6703.0,3254.0,831.0,283.0,127.0,0.0,0.0,2
0,140.0,110.0,135.0,26630.0,7639.0,3354.0,769.0,647.0,296.0,0.0,0.0,2
0,131.0,63.0,122.0,22510.0,4777.0,2826.0,694.0,523.0,197.0,0.0,0.0,2
1,155.0,64.0,88.0,24155.0,4776.0,3145.0,545.0,510.0,183.0,0.0,0.0,2
1,143.0,117.0,126.0,27470.0,6898.0,3499.0,878.0,571.0,244.0,0.0,0.0,2
1,125.0,72.0,107.0,25705.0,4921.0,2899.0,593.0,483.0,193.0,0.0,0.0,2
0,122.0,161.0,101.0,34214.0,6545.0,3603.0,851.0,703.0,295.0,0.0,0.0,2
1,79.0,72.0,146.0,17828.0,5680.0,2419.0,593.0,355.0,155.0,0.0,0.0,2
1,112.0,117.0,108.0,26921.0,5742.0,3062.0,771.0,533.0,234.0,0.0,0.0,2
0,126.0,39.0,129.0,22306.0,4499.0,2602.0,528.0,225.0,83.0,0.0,0.0,2
1,163.0,66.0,105.0,29118.0,5684.0,3695.0,672.0,467.0,166.0,0.0,0.0,2
0,147.0,42.0,108.0,21871.0,4577.0,2489.0,555.0,509.0,194.0,0.0,0.0,2
0,85.0,80.0,101.0,17351.0,4442.0,1850.0,505.0,374.0,133.0,0.0,0.0,2
0,128.0,112.0,90.0,24466.0,4987.0,3157.0,693.0,597.0,246.0,0.0,0.0,2
0,128.0,94.0,101.0,25774.0,4747.0,2885.0,610.0,584.0,229.0,0.0,0.0,2
1,135.0,95.0,109.0,26538.0,6441.0,3262.0,602.0,529.0,193.0,0.0,0.0,2
1,121.0,73.0,84.0,20272.0,3773.0,2753.0,515.0,372.0,134.0,0.0,0.0,2
0,140.0,88.0,140.0,30333.0,6219.0,3054.0,730.0,604.0,284.0,0.0,0.0,2
0,141.0,93.0,107.0,31864.0,4798.0,2910.0,688.0,291.0,107.0,0.0,0.0,2
1,138.0,59.0,95.0,24783.0,4881.0,3069.0,543.0,417.0,186.0,0.0,0.0,2
0,146.0,62.0,121.0,26378.0,5831.0,3223.0,628.0,257.0,93.0,0.0,0.0,2
1,114.0,52.0,123.0,20773.0,4157.0,2221.0,704.0,362.0,163.0,0.0,0.0,2
1,160.0,74.0,103.0,30951.0,5076.0,3315.0,570.0,591.0,209.0,0.0,0.0,2
0,115.0,118.0,108.0,25058.0,5389.0,3539.0,685.0,280.0,129.0,0.0,0.0,2
0,132.0,56.0,100.0,20309.0,4870.0,2889.0,513.0,486.0,150.0,0.0,0.0,2
0,186.0,66.0,91.0,33442.0,5447.0,3192.0,610.0,623.0,203.0,0.0,0.0,2
1,153.0,35.0,97.0,25621.0,4539.0,2951.0,579.0,417.0,133.0,0.0,0.0,2
1,124.0,58.0,128.0,25333.0,4868.0,2638.0,682.0,481.0,218.0,0.0,0.0,2
1,111.0,28.0,90.0,17538.0,3395.0,2128.0,409.0,350.0,123.0,0.0,0.0,2
0,99.0,53.0,76.0,19506.0,2739.0,2300.0,408.0,189.0,68.0,0.0,0.0,2
1,123.0,76.0,100.0,22063.0,4152.0,3122.0,587.0,439.0,169.0,0.0,0.0,2
1,138.0,86.0,113.0,29767.0,6197.0,3385.0,663.0,546.0,240.0,0.0,0.0,2
0,134.0,74.0,104.0,25569.0,4395.0,3037.0,587.0,592.0,245.0,0.0,0.0,2
0,126.0,55.0,147.0,21817.0,5565.0,2539.0,743.0,543.0,243.0,0.0,0.0,2
1,133.0,89.0,127.0,27250.0,5744.0,3179.0,644.0,556.0,239.0,0.0,0.0,2
1,135.0,43.0,106.0,23190.0,4930.0,3013.0,479.0,400.0,130.0,0.0,0.0,2
1,86.0,88.0,94.0,18283.0,4919.0,2154.0,573.0,430.0,196.0,0.0,0.0,2
0,102.0,60.0,126.0,21442.0,5411.0,2217.0,592.0,230.0,104.0,0.0,0.0,2
0,116.0,73.0,117.0,23778.0,4248.0,2758.0,697.0,236.0,91.0,0.0,0.0,2
0,135.0,112.0,111.0,28453.0,6113.0,3105.0,632.0,307.0,115.0,0.0,0.0,2
0,126.0,49.0,124.0,21764.0,5118.0,2289.0,574.0,228.0,98.0,0.0,0.0,2
1,122.0,71.0,109.0,25701.0,4310.0,2923.0,584.0,476.0,228.0,0.0,0.0,2
0,81.0,88.0,106.0,18972.0,4458.0,1702.0,682.0,474.0,207.0,0.0,0.0,2
1,118.0,82.0,109.0,25859.0,4945.0,3322.0,642.0,432.0,214.0,0.0,0.0,2
1,150.0,95.0,100.0,31139.0,4922.0,3111.0,749.0,510.0,212.0,0.0,0.0,2
1,124.0,71.0,126.0,22847.0,5530.0,2767.0,590.0,457.0,223.0,0.0,0.0,2
1,150.0,64.0,102.0,26279.0,5235.0,3045.0,585.0,433.0,161.0,0.0,0.0,2
1,133.0,91.0,118.0,25030.0,4767.0,3068.0,657.0,552.0,199.0,0.0,0.0,2
0,107.0,68.0,94.0,18621.0,5279.0,2491.0,578.0,226.0,83.0,0.0,0.0,2
0,140.0,90.0,93.0,28891.0,4783.0,3158.0,684.0,268.0,93.0,0.0,0.0,2
0,128.0,99.0,75.0,25120.0,4854.0,3004.0,566.0,284.0,107.0,0.0,0.0,2
1,136.0,51.0,89.0,25728.0,4355.0,2509.0,534.0,490.0,173.0,0.0,0.0,2
1,142.0,39.0,119.0,26009.0,4513.0,2662.0,433.0,422.0,169.0,0.0,0.0,2
1,116.0,91.0,97.0,22242.0,6034.0,2569.0,617.0,489.0,214.0,0.0,0.0,2
0,126.0,122.0,103.0,31043.0,5047.0,3255.0,696.0,274.0,108.0,0.0,0.0,2
1,129.0,79.0,139.0,24135.0,6050.0,3048.0,765.0,497.0,220.0,0.0,0.0,2
1,132.0,85.0,119.0,22815.0,5564.0,2856.0,729.0,538.0,223.0,0.0,0.0,2
0,116.0,90.0,112.0,22129.0,5114.0,2469.0,711.0,514.0,208.0,0.0,0.0,2
0,150.0,87.0,99.0,26430.0,4777.0,3328.0,585.0,284.0,101.0,0.0,0.0,2
1,157.0,68.0,109.0,26728.0,5760.0,3315.0,570.0,540.0,179.0,0.0,0.0,2
1,97.0,95.0,115.0,24719.0,4692.0,2272.0,586.0,468.0,231.0,0.0,0.0,2
0,90.0,48.0,103.0,17700.0,3293.0,2208.0,454.0,376.0,201.0,0.0,0.0,2
1,129.0,84.0,113.0,27274.0,4915.0,3355.0,508.0,434.0,168.0,0.0,0.0,2
0,147.0,84.0,112.0,28477.0,5530.0,2936.0,710.0,595.0,251.0,0.0,0.0,2
1,108.0,75.0,107.0,19679.0,5211.0,2631.0,600.0,371.0,144.0,0.0,0.0,2
0,130.0,70.0,121.0,23898.0,5480.0,3269.0,643.0,265.0,113.0,0.0,0.0,2
1,144.0,81.0,112.0,27317.0,4695.0,3315.0,688.0,544.0,208.0,0.0,0.0,2
1,185.0,103.0,147.0,35532.0,7326.0,3982.0,847.0,601.0,240.0,0.0,0.0,2
1,156.0,67.0,106.0,27693.0,5466.0,3324.0,625.0,460.0,162.0,0.0,0.0,2
0,139.0,87.0,100.0,26559.0,4979.0,3508.0,609.0,610.0,214.0,0.0,0.0,2
1,116.0,82.0,85.0,25229.0,3682.0,3140.0,531.0,428.0,216.0,0.0,0.0,2
0,132.0,110.0,94.0,32080.0,6814.0,3415.0,633.0,619.0,290.0,0.0,0.0,2
1,162.0,101.0,134.0,31753.0,6628.0,3585.0,619.0,545.0,212.0,0.0,0.0,2
1,121.0,63.0,131.0,22496.0,5014.0,2726.0,654.0,468.0,191.0,0.0,0.0,2
0,113.0,98.0,112.0,26988.0,5081.0,2724.0,724.0,508.0,265.0,0.0,0.0,2
0,106.0,105.0,97.0,28711.0,4377.0,3130.0,534.0,282.0,118.0,0.0,0.0,2
0,150.0,88.0,109.0,28183.0,5450.0,3805.0,713.0,647.0,235.0,0.0,0.0,2
0,154.0,74.0,135.0,28319.0,5935.0,3295.0,723.0,619.0,265.0,0.0,0.0,2
0,98.0,88.0,133.0,19799.0,4942.0,2891.0,622.0,251.0,104.0,0.0,0.0,2
0,143.0,83.0,111.0,31089.0,4956.0,3055.0,651.0,284.0,104.0,0.0,0.0,2
1,112.0,104.0,109.0,20819.0,5450.0,3004.0,608.0,573.0,209.0,0.0,0.0,2
0,120.0,113.0,101.0,28934.0,5109.0,3567.0,703.0,291.0,116.0,0.0,0.0,2
0,152.0,70.0,125.0,26730.0,5739.0,3128.0,659.0,290.0,119.0,0.0,0.0,2
0,139.0,81.0,86.0,26131.0,5340.0,2951.0,557.0,284.0,92.0,0.0,0.0,2
1,87.0,75.0,110.0,18759.0,4806.0,2308.0,603.0,345.0,167.0,0.0,0.0,2
0,121.0,89.0,121.0,25434.0,5845.0,3254.0,636.0,289.0,117.0,0.0,0.0,2
1,94.0,67.0,121.0,18660.0,5194.0,2076.0,558.0,346.0,175.0,0.0,0.0,2
1,147.0,59.0,121.0,32552.0,4346.0,3016.0,614.0,464.0,180.0,0.0,0.0,2
1,157.0,71.0,105.0,27155.0,6437.0,3774.0,656.0,480.0,172.0,0.0,0.0,2
0,128.0,88.0,111.0,23423.0,5397.0,2938.0,607.0,576.0,221.0,0.0,0.0,2
1,134.0,72.0,131.0,25891.0,5049.0,2902.0,698.0,457.0,177.0,0.0,0.0,2
1,128.0,97.0,117.0,23334.0,5416.0,3509.0,817.0,519.0,254.0,0.0,0.0,2
1,136.0,61.0,114.0,23995.0,5728.0,2903.0,631.0,417.0,157.0,0.0,0.0,2
0,102.0,78.0,114.0,23160.0,4386.0,2770.0,658.0,481.0,190.0,0.0,0.0,2
0,130.0,69.0,107.0,22037.0,5319.0,2848.0,612.0,239.0,78.0,0.0,0.0,2
0,90.0,48.0,125.0,18856.0,4216.0,1807.0,507.0,378.0,186.0,0.0,0.0,2
1,115.0,97.0,107.0,24945.0,5603.0,2471.0,719.0,473.0,187.0,0.0,0.0,2
0,112.0,69.0,118.0,24199.0,5449.0,2677.0,628.0,233.0,114.0,0.0,0.0,2
0,132.0,67.0,110.0,23929.0,5267.0,2238.0,743.0,255.0,106.0,0.0,0.0,2
0,130.0,55.0,90.0,24460.0,4155.0,2673.0,518.0,238.0,86.0,0.0,0.0,2
1,150.0,100.0,108.0,28423.0,6130.0,3754.0,594.0,524.0,195.0,0.0,0.0,2
1,101.0,96.0,109.0,19269.0,5272.0,2817.0,613.0,446.0,178.0,0.0,0.0,2
1,154.0,60.0,90.0,24438.0,4240.0,2778.0,535.0,497.0,177.0,0.0,0.0,2
0,146.0,62.0,105.0,24390.0,5761.0,3115.0,467.0,564.0,219.0,0.0,0.0,2
1,141.0,108.0,85.0,27856.0,5237.0,3370.0,671.0,563.0,187.0,0.0,0.0,2
0,136.0,96.0,89.0,26745.0,6019.0,2881.0,618.0,594.0,222.0,0.0,0.0,2
0,144.0,91.0,95.0,29088.0,5553.0,3165.0,690.0,618.0,248.0,0.0,0.0,2
1,132.0,89.0,88.0,21007.0,5082.0,2918.0,593.0,444.0,150.0,0.0,0.0,2
1,103.0,103.0,105.0,24687.0,4618.0,2537.0,620.0,484.0,198.0,0.0,0.0,2
0,147.0,76.0,108.0,28130.0,5685.0,3186.0,541.0,609.0,251.0,0.0,0.0,2
1,143.0,88.0,116.0,26002.0,5985.0,2906.0,783.0,476.0,171.0,0.0,0.0,2
1,165.0,62.0,127.0,27372.0,6410.0,3448.0,746.0,485.0,200.0,0.0,0.0,2
0,105.0,87.0,95.0,21077.0,5240.0,2721.0,527.0,528.0,204.0,0.0,0.0,2
0,113.0,71.0,107.0,22302.0,4062.0,2592.0,552.0,239.0,101.0,0.0,0.0,2
0,141.0,21.0,132.0,22023.0,4670.0,2602.0,568.0,524.0,218.0,0.0,0.0,2
1,150.0,105.0,89.0,28764.0,5844.0,3453.0,627.0,523.0,172.0,0.0,0.0,2
1,148.0,93.0,117.0,30879.0,5975.0,3498.0,640.0,585.0,228.0,0.0,0.0,2
1,139.0,54.0,86.0,23378.0,4553.0,2504.0,529.0,453.0,163.0,0.0,0.0,2
0,155.0,92.0,119.0,27933.0,6268.0,3330.0,720.0,653.0,260.0,0.0,0.0,2
1,146.0,96.0,109.0,27930.0,6543.0,3614.0,683.0,572.0,205.0,0.0,0.0,2
0,152.0,102.0,101.0,26750.0,6056.0,3701.0,670.0,308.0,113.0,0.0,0.0,2
1,77.0,111.0,110.0,19721.0,5676.0,2885.0,545.0,453.0,257.0,0.0,0.0,2
0,165.0,58.0,120.0,27634.0,5617.0,3498.0,558.0,290.0,106.0,0.0,0.0,2
1,121.0,79.0,129.0,23417.0,4531.0,2783.0,631.0,405.0,170.0,0.0,0.0,2
1,144.0,82.0,98.0,27833.0,4601.0,2933.0,649.0,463.0,164.0,0.0,0.0,2
1,100.0,91.0,135.0,23325.0,5335.0,2655.0,695.0,445.0,209.0,0.0,0.0,2
1,115.0,82.0,95.0,22340.0,4493.0,2281.0,627.0,456.0,188.0,0.0,0.0,2
1,148.0,72.0,103.0,29355.0,4867.0,3539.0,539.0,473.0,182.0,0.0,0.0,2
1,144.0,85.0,119.0,30811.0,5222.0,3122.0,650.0,595.0,264.0,0.0,0.0,2
0,138.0,91.0,98.0,25236.0,5164.0,3159.0,594.0,298.0,120.0,0.0,0.0,2
0,162.0,53.0,108.0,28627.0,4716.0,3009.0,677.0,591.0,220.0,0.0,0.0,2
1,114.0,38.0,104.0,20184.0,3481.0,2021.0,537.0,393.0,160.0,0.0,0.0,2
1,111.0,96.0,122.0,23354.0,5852.0,2906.0,657.0,486.0,201.0,0.0,0.0,2
1,140.0,56.0,101.0,26390.0,4580.0,2924.0,541.0,484.0,153.0,0.0,0.0,2
0,134.0,71.0,136.0,23839.0,5636.0,2712.0,677.0,269.0,122.0,0.0,0.0,2
1,127.0,64.0,120.0,26709.0,5354.0,2830.0,583.0,501.0,207.0,0.0,0.0,2
1,133.0,67.0,131.0,30831.0,5247.0,3347.0,548.0,435.0,211.0,0.0,0.0,2
0,131.0,64.0,122.0,24518.0,4261.0,2613.0,690.0,529.0,213.0,0.0,0.0,2
0,124.0,89.0,133.0,30931.0,5389.0,2719.0,733.0,566.0,266.0,0.0,0.0,2
0,132.0,106.0,126.0,26353.0,6486.0,3252.0,747.0,289.0,108.0,0.0,0.0,2
1,128.0,63.0,116.0,23984.0,4973.0,2737.0,591.0,405.0,134.0,0.0,0.0,2
1,142.0,83.0,99.0,28896.0,5371.0,3063.0,693.0,428.0,192.0,0.0,0.0,2
0,105.0,69.0,119.0,23867.0,4300.0,2656.0,567.0,235.0,114.0,0.0,0.0,2
1,127.0,60.0,110.0,19770.0,4962.0,2714.0,560.0,384.0,147.0,0.0,0.0,2
1,129.0,87.0,117.0,25748.0,5948.0,3098.0,689.0,485.0,201.0,0.0,0.0,2
0,184.0,68.0,134.0,32565.0,6706.0,4148.0,787.0,654.0,283.0,0.0,0.0,2
0,133.0,86.0,109.0,27780.0,5416.0,2982.0,647.0,597.0,244.0,0.0,0.0,2
0,150.0,80.0,94.0,24494.0,5363.0,3103.0,629.0,263.0,94.0,0.0,0.0,2
1,136.0,73.0,114.0,21643.0,6183.0,2687.0,614.0,489.0,181.0,0.0,0.0,2
0,121.0,84.0,102.0,22468.0,6292.0,2529.0,616.0,249.0,83.0,0.0,0.0,2
1,136.0,83.0,100.0,24609.0,5170.0,2863.0,627.0,536.0,236.0,0.0,0.0,2
