Y,red,green,blue,ir_3,vis_3,E
0,55.0,17.0,27.0,430.0,56.0,5
1,73.0,38.0,69.0,357.0,56.0,5
1,77.0,78.0,13.0,399.0,55.0,5
1,56.0,65.0,58.0,353.0,79.0,5
1,71.0,13.0,55.0,308.0,49.0,5
0,67.0,33.0,37.0,509.0,91.0,5
0,67.0,77.0,37.0,679.0,124.0,5
1,34.0,1.0,40.0,142.0,22.0,5
0,102.0,24.0,2.0,624.0,63.0,5
1,80.0,74.0,55.0,461.0,91.0,5
0,23.0,5.0,21.0,155.0,22.0,5
0,74.0,57.0,17.0,737.0,94.0,5
0,59.0,46.0,66.0,639.0,153.0,5
0,52.0,25.0,30.0,392.0,56.0,5
0,88.0,47.0,2.0,613.0,80.0,5
1,67.0,71.0,41.0,334.0,68.0,5
1,43.0,42.0,33.0,229.0,32.0,5
1,71.0,80.0,44.0,473.0,85.0,5
0,69.0,41.0,21.0,533.0,78.0,5
1,83.0,36.0,39.0,311.0,38.0,5
1,92.0,58.0,44.0,484.0,69.0,5
0,62.0,14.0,47.0,417.0,75.0,5
0,110.0,23.0,20.0,764.0,97.0,5
1,68.0,42.0,19.0,358.0,36.0,5
1,67.0,48.0,98.0,430.0,102.0,5
1,51.0,20.0,51.0,259.0,47.0,5
1,52.0,40.0,6.0,214.0,26.0,5
1,46.0,68.0,31.0,311.0,66.0,5
1,65.0,40.0,49.0,367.0,68.0,5
0,56.0,76.0,20.0,586.0,116.0,5
0,65.0,38.0,44.0,498.0,109.0,5
1,41.0,47.0,56.0,285.0,60.0,5
1,81.0,45.0,59.0,406.0,77.0,5
0,44.0,65.0,9.0,533.0,91.0,5
1,75.0,27.0,15.0,282.0,28.0,5
0,53.0,61.0,40.0,521.0,112.0,5
1,61.0,71.0,31.0,351.0,52.0,5
0,79.0,20.0,63.0,531.0,108.0,5
0,43.0,19.0,48.0,355.0,71.0,5
1,48.0,66.0,31.0,323.0,64.0,5
1,79.0,29.0,52.0,329.0,57.0,5
