Y,red,green,blue,ir_1,vis_1,ir_2,vis_2,ir_3,vis_3,led_3_ir,pol_2,E
1,53.0,63.0,80.0,15503.0,4681.0,1694.0,498.0,936.0,145.0,8.0,20.0,2
1,95.0,45.0,104.0,21319.0,5641.0,2217.0,495.0,1045.0,199.0,8.0,20.0,2
1,44.0,76.0,102.0,14217.0,5706.0,2004.0,531.0,984.0,203.0,8.0,20.0,2
1,73.0,68.0,83.0,18450.0,4577.0,1855.0,600.0,1083.0,188.0,8.0,20.0,2
1,73.0,43.0,71.0,14791.0,3478.0,1972.0,443.0,850.0,118.0,8.0,20.0,2
1,100.0,82.0,80.0,23959.0,4894.0,2888.0,609.0,1321.0,223.0,8.0,20.0,2
1,71.0,60.0,102.0,19461.0,5922.0,2482.0,590.0,1055.0,209.0,8.0,20.0,2
0,54.0,18.0,93.0,9554.0,3436.0,1304.0,462.0,619.0,207.0,0.0,0.0,2
1,72.0,31.0,72.0,16458.0,3624.0,1739.0,413.0,961.0,148.0,8.0,20.0,2
1,45.0,61.0,108.0,13386.0,5044.0,1932.0,678.0,983.0,216.0,8.0,20.0,2
1,56.0,75.0,92.0,17559.0,4619.0,2055.0,579.0,1021.0,211.0,8.0,20.0,2
1,63.0,13.0,98.0,15373.0,4103.0,1541.0,489.0,920.0,190.0,8.0,20.0,2
0,47.0,11.0,75.0,6973.0,2271.0,1273.0,316.0,389.0,126.0,0.0,0.0,2
1,73.0,53.0,121.0,18268.0,6297.0,2444.0,688.0,1118.0,218.0,8.0,20.0,2
0,76.0,9.0,78.0,10114.0,2814.0,1567.0,386.0,611.0,149.0,0.0,0.0,2
1,75.0,72.0,94.0,17799.0,4662.0,2179.0,474.0,1254.0,192.0,8.0,20.0,2
0,64.0,8.0,70.0,10328.0,2828.0,1255.0,373.0,482.0,107.0,0.0,0.0,2
1,81.0,34.0,110.0,17672.0,4803.0,2204.0,654.0,1007.0,192.0,8.0,20.0,2
1,79.0,45.0,84.0,16761.0,3972.0,2095.0,571.0,1082.0,167.0,8.0,20.0,2
1,134.0,18.0,74.0,20539.0,3882.0,2782.0,548.0,1306.0,164.0,8.0,20.0,2
1,66.0,14.0,75.0,10515.0,2953.0,1283.0,383.0,933.0,138.0,8.0,20.0,2
0,39.0,39.0,58.0,7193.0,1971.0,1205.0,327.0,455.0,136.0,0.0,0.0,2
1,23.0,88.0,105.0,9938.0,4275.0,1659.0,675.0,931.0,220.0,8.0,20.0,2
1,58.0,90.0,92.0,13893.0,4274.0,2215.0,572.0,1114.0,214.0,8.0,20.0,2
0,46.0,46.0,72.0,12838.0,3742.0,1346.0,400.0,648.0,161.0,0.0,0.0,2
1,63.0,77.0,94.0,17981.0,4532.0,2066.0,593.0,1238.0,253.0,8.0,20.0,2
1,68.0,44.0,87.0,16840.0,4752.0,1794.0,543.0,1118.0,199.0,8.0,20.0,2
1,103.0,15.0,93.0,18459.0,4623.0,2520.0,651.0,966.0,165.0,8.0,20.0,2
0,70.0,46.0,70.0,14923.0,3753.0,1956.0,463.0,650.0,177.0,0.0,0.0,2
1,92.0,43.0,78.0,17899.0,4555.0,2210.0,527.0,1107.0,156.0,8.0,20.0,2
1,98.0,45.0,90.0,21252.0,4292.0,2731.0,686.0,1217.0,212.0,8.0,20.0,2
1,88.0,60.0,78.0,23672.0,4995.0,1953.0,464.0,1211.0,199.0,8.0,20.0,2
1,85.0,44.0,98.0,20821.0,4747.0,2043.0,605.0,1063.0,158.0,8.0,20.0,2
1,78.0,34.0,65.0,12377.0,2613.0,1813.0,376.0,1021.0,127.0,8.0,20.0,2
1,85.0,47.0,80.0,14617.0,3666.0,2545.0,599.0,1054.0,157.0,8.0,20.0,2
0,65.0,17.0,80.0,11870.0,3104.0,1607.0,494.0,601.0,117.0,0.0,0.0,2
1,51.0,67.0,98.0,14762.0,4265.0,2059.0,627.0,934.0,199.0,8.0,20.0,2
1,67.0,59.0,101.0,15610.0,4789.0,2108.0,607.0,1152.0,217.0,8.0,20.0,2
1,93.0,60.0,110.0,19470.0,5197.0,2504.0,773.0,1251.0,221.0,8.0,20.0,2
0,49.0,8.0,99.0,11342.0,3267.0,1351.0,507.0,516.0,172.0,0.0,0.0,2
1,45.0,107.0,102.0,17378.0,6576.0,2423.0,711.0,1123.0,250.0,8.0,20.0,2
0,50.0,34.0,75.0,9056.0,2769.0,1255.0,389.0,510.0,174.0,0.0,0.0,2
0,46.0,14.0,73.0,8532.0,2615.0,1215.0,403.0,455.0,143.0,0.0,0.0,2
0,28.0,32.0,77.0,6952.0,2700.0,1057.0,380.0,430.0,158.0,0.0,0.0,2
0,9.0,59.0,87.0,8232.0,4077.0,1079.0,446.0,421.0,173.0,0.0,0.0,2
1,54.0,13.0,106.0,11833.0,4498.0,1540.0,453.0,893.0,156.0,8.0,20.0,2
1,94.0,80.0,94.0,21691.0,5179.0,3029.0,747.0,1191.0,217.0,8.0,20.0,2
0,32.0,2.0,93.0,7583.0,3430.0,1117.0,375.0,426.0,145.0,0.0,0.0,2
0,38.0,30.0,87.0,9048.0,3657.0,1336.0,475.0,523.0,183.0,0.0,0.0,2
0,44.0,39.0,73.0,12046.0,3793.0,1231.0,383.0,612.0,155.0,0.0,0.0,2
1,94.0,23.0,93.0,16169.0,4125.0,2198.0,543.0,1167.0,183.0,8.0,20.0,2
0,27.0,25.0,77.0,7328.0,2413.0,928.0,370.0,420.0,128.0,0.0,0.0,2
0,51.0,37.0,72.0,7073.0,3022.0,1591.0,483.0,578.0,162.0,0.0,0.0,2
1,82.0,18.0,82.0,13573.0,3670.0,1643.0,491.0,910.0,133.0,8.0,20.0,2
1,64.0,41.0,89.0,15123.0,3402.0,2116.0,570.0,861.0,162.0,8.0,20.0,2
0,48.0,43.0,87.0,10722.0,3819.0,1431.0,419.0,666.0,198.0,0.0,0.0,2
1,79.0,49.0,81.0,15712.0,3746.0,1772.0,395.0,1013.0,173.0,8.0,20.0,2
0,20.0,39.0,97.0,6773.0,3377.0,945.0,482.0,514.0,196.0,0.0,0.0,2
1,87.0,44.0,102.0,17220.0,4549.0,2229.0,616.0,1186.0,194.0,8.0,20.0,2
0,32.0,38.0,79.0,8375.0,3185.0,1285.0,450.0,443.0,170.0,0.0,0.0,2
1,71.0,20.0,84.0,14276.0,3820.0,1858.0,558.0,924.0,146.0,8.0,20.0,2
1,43.0,63.0,66.0,11786.0,3183.0,1693.0,456.0,923.0,163.0,8.0,20.0,2
1,83.0,19.0,95.0,15351.0,4418.0,1859.0,536.0,1050.0,157.0,8.0,20.0,2
1,53.0,30.0,123.0,12888.0,4895.0,1844.0,716.0,931.0,223.0,8.0,20.0,2
0,34.0,19.0,88.0,9489.0,3239.0,902.0,421.0,462.0,165.0,0.0,0.0,2
1,105.0,54.0,107.0,23913.0,6020.0,2754.0,606.0,1409.0,281.0,8.0,20.0,2
0,41.0,47.0,77.0,10711.0,3535.0,1260.0,391.0,495.0,171.0,0.0,0.0,2
0,43.0,42.0,101.0,12136.0,3794.0,1636.0,529.0,599.0,207.0,0.0,0.0,2
1,64.0,22.0,103.0,15757.0,4585.0,1625.0,466.0,1003.0,198.0,8.0,20.0,2
1,90.0,40.0,78.0,15794.0,3827.0,2460.0,529.0,1129.0,178.0,8.0,20.0,2
0,60.0,22.0,92.0,10608.0,3729.0,1408.0,410.0,611.0,179.0,0.0,0.0,2
1,53.0,38.0,100.0,11642.0,4125.0,1567.0,485.0,915.0,172.0,8.0,20.0,2
0,56.0,47.0,98.0,14913.0,4077.0,1612.0,543.0,619.0,212.0,0.0,0.0,2
0,53.0,30.0,78.0,12526.0,3424.0,1347.0,406.0,607.0,167.0,0.0,0.0,2
1,71.0,70.0,80.0,16282.0,3726.0,2345.0,619.0,988.0,197.0,8.0,20.0,2
1,81.0,61.0,74.0,18099.0,4241.0,2252.0,455.0,1084.0,204.0,8.0,20.0,2
0,37.0,22.0,76.0,7366.0,2891.0,1090.0,339.0,402.0,148.0,0.0,0.0,2
1,75.0,49.0,84.0,15848.0,4001.0,1706.0,531.0,985.0,144.0,8.0,20.0,2
1,65.0,51.0,83.0,13918.0,3681.0,1584.0,531.0,995.0,159.0,8.0,20.0,2
1,57.0,45.0,88.0,13742.0,3460.0,1794.0,573.0,913.0,152.0,8.0,20.0,2
1,66.0,7.0,92.0,12823.0,3672.0,1415.0,334.0,914.0,183.0,8.0,20.0,2
0,30.0,37.0,105.0,8098.0,3454.0,1233.0,579.0,465.0,196.0,0.0,0.0,2
0,61.0,13.0,89.0,10638.0,2954.0,1451.0,432.0,624.0,188.0,0.0,0.0,2
1,75.0,90.0,93.0,20858.0,5242.0,2482.0,633.0,1351.0,235.0,8.0,20.0,2
1,37.0,60.0,92.0,10794.0,3821.0,1767.0,496.0,876.0,185.0,8.0,20.0,2
1,51.0,50.0,94.0,15557.0,4804.0,1822.0,573.0,992.0,178.0,8.0,20.0,2
1,45.0,57.0,75.0,12200.0,3908.0,1607.0,494.0,978.0,177.0,8.0,20.0,2
0,46.0,34.0,98.0,10400.0,4168.0,1363.0,393.0,684.0,240.0,0.0,0.0,2
0,50.0,37.0,97.0,13145.0,3960.0,1322.0,493.0,557.0,190.0,0.0,0.0,2
1,67.0,46.0,83.0,14484.0,3247.0,1669.0,535.0,920.0,159.0,8.0,20.0,2
1,68.0,9.0,93.0,13453.0,3437.0,1759.0,564.0,943.0,161.0,8.0,20.0,2
1,51.0,35.0,90.0,11267.0,3607.0,1559.0,506.0,932.0,165.0,8.0,20.0,2
0,57.0,18.0,93.0,11256.0,3047.0,1414.0,452.0,716.0,209.0,0.0,0.0,2
0,42.0,47.0,88.0,10583.0,3838.0,1116.0,463.0,683.0,214.0,0.0,0.0,2
1,83.0,8.0,81.0,13580.0,2976.0,1635.0,367.0,930.0,149.0,8.0,20.0,2
1,83.0,7.0,87.0,14568.0,3172.0,1748.0,383.0,1060.0,178.0,8.0,20.0,2
1,75.0,10.0,99.0,16905.0,4463.0,2024.0,586.0,1031.0,183.0,8.0,20.0,2
0,38.0,29.0,92.0,8131.0,3889.0,1303.0,465.0,532.0,176.0,0.0,0.0,2
0,64.0,7.0,104.0,12244.0,3653.0,1581.0,477.0,744.0,237.0,0.0,0.0,2
1,111.0,40.0,96.0,23790.0,5217.0,2887.0,649.0,1161.0,200.0,8.0,20.0,2
1,70.0,52.0,89.0,15975.0,4406.0,2309.0,614.0,1003.0,194.0,8.0,20.0,2
1,46.0,72.0,92.0,14776.0,4876.0,1959.0,538.0,962.0,202.0,8.0,20.0,2
1,95.0,73.0,79.0,24115.0,5303.0,2869.0,721.0,1200.0,175.0,8.0,20.0,2
1,74.0,23.0,95.0,13790.0,4002.0,1687.0,425.0,931.0,169.0,8.0,20.0,2
1,98.0,69.0,86.0,21663.0,5124.0,2384.0,626.0,1388.0,247.0,8.0,20.0,2
1,91.0,17.0,81.0,16101.0,4199.0,1777.0,405.0,1116.0,170.0,8.0,20.0,2
1,59.0,50.0,92.0,13359.0,4159.0,1849.0,658.0,1010.0,156.0,8.0,20.0,2
1,99.0,59.0,68.0,17878.0,3669.0,2746.0,640.0,1102.0,163.0,8.0,20.0,2
1,75.0,19.0,79.0,15217.0,4237.0,1704.0,364.0,903.0,149.0,8.0,20.0,2
1,52.0,38.0,88.0,10804.0,3615.0,1441.0,533.0,867.0,126.0,8.0,20.0,2
1,62.0,18.0,83.0,13692.0,3913.0,1787.0,399.0,867.0,131.0,8.0,20.0,2
1,56.0,44.0,106.0,11882.0,3465.0,2055.0,612.0,971.0,209.0,8.0,20.0,2
1,73.0,74.0,80.0,19700.0,4905.0,2249.0,556.0,1071.0,198.0,8.0,20.0,2
1,72.0,46.0,80.0,15282.0,3785.0,1861.0,482.0,988.0,176.0,8.0,20.0,2
0,52.0,7.0,62.0,7537.0,2613.0,1178.0,305.0,545.0,132.0,0.0,0.0,2
1,62.0,66.0,101.0,14691.0,4814.0,2225.0,658.0,1048.0,229.0,8.0,20.0,2
1,76.0,43.0,86.0,14126.0,4078.0,2065.0,540.0,1040.0,177.0,8.0,20.0,2
1,71.0,32.0,68.0,16350.0,3921.0,1575.0,448.0,1007.0,139.0,8.0,20.0,2
0,43.0,21.0,98.0,10996.0,4336.0,1537.0,516.0,510.0,176.0,0.0,0.0,2
1,72.0,34.0,106.0,17221.0,4957.0,2106.0,603.0,987.0,195.0,8.0,20.0,2
0,51.0,28.0,97.0,12281.0,4176.0,1578.0,393.0,677.0,217.0,0.0,0.0,2
0,32.0,7.0,87.0,7732.0,3025.0,901.0,395.0,432.0,130.0,0.0,0.0,2
0,44.0,23.0,97.0,11127.0,3141.0,1219.0,462.0,506.0,206.0,0.0,0.0,2
0,53.0,48.0,91.0,13470.0,3717.0,1672.0,538.0,727.0,184.0,0.0,0.0,2
1,76.0,48.0,77.0,14155.0,3422.0,2248.0,561.0,1012.0,128.0,8.0,20.0,2
1,113.0,16.0,86.0,20396.0,4006.0,2285.0,532.0,1184.0,178.0,8.0,20.0,2
1,64.0,29.0,98.0,11538.0,3638.0,1524.0,468.0,987.0,189.0,8.0,20.0,2
1,72.0,43.0,61.0,14317.0,3549.0,1782.0,433.0,1017.0,126.0,8.0,20.0,2
1,76.0,34.0,89.0,15892.0,3920.0,1990.0,474.0,1039.0,163.0,8.0,20.0,2
1,88.0,80.0,101.0,21866.0,5636.0,2969.0,706.0,1221.0,229.0,8.0,20.0,2
0,62.0,28.0,89.0,12837.0,3684.0,1282.0,495.0,550.0,170.0,0.0,0.0,2
0,65.0,31.0,110.0,14599.0,4616.0,1810.0,619.0,671.0,202.0,0.0,0.0,2
1,76.0,45.0,101.0,18112.0,4506.0,2341.0,727.0,1064.0,219.0,8.0,20.0,2
1,84.0,35.0,102.0,16613.0,4995.0,1883.0,606.0,1088.0,160.0,8.0,20.0,2
1,100.0,28.0,91.0,20579.0,5136.0,2164.0,507.0,1085.0,163.0,8.0,20.0,2
0,29.0,23.0,96.0,6936.0,3893.0,1108.0,326.0,469.0,222.0,0.0,0.0,2
1,78.0,33.0,96.0,15286.0,3620.0,1770.0,514.0,1057.0,177.0,8.0,20.0,2
0,53.0,37.0,87.0,12410.0,4319.0,1366.0,468.0,673.0,185.0,0.0,0.0,2
1,64.0,52.0,99.0,13306.0,4437.0,1999.0,517.0,1017.0,195.0,8.0,20.0,2
1,87.0,36.0,94.0,17885.0,5333.0,2181.0,639.0,1085.0,176.0,8.0,20.0,2
1,66.0,14.0,95.0,12275.0,3757.0,1432.0,446.0,932.0,140.0,8.0,20.0,2
0,48.0,33.0,79.0,13570.0,3471.0,1211.0,399.0,576.0,160.0,0.0,0.0,2
0,38.0,45.0,91.0,11638.0,3664.0,1198.0,467.0,671.0,201.0,0.0,0.0,2
0,53.0,35.0,85.0,12717.0,3794.0,1450.0,452.0,648.0,172.0,0.0,0.0,2
1,61.0,73.0,102.0,16842.0,5647.0,2492.0,655.0,1041.0,179.0,8.0,20.0,2
0,48.0,23.0,70.0,9747.0,3179.0,1130.0,290.0,450.0,120.0,0.0,0.0,2
1,62.0,38.0,86.0,14916.0,5090.0,1591.0,377.0,934.0,148.0,8.0,20.0,2
1,82.0,18.0,66.0,12978.0,2561.0,1769.0,324.0,852.0,106.0,8.0,20.0,2
0,60.0,16.0,94.0,11530.0,3424.0,1571.0,426.0,625.0,162.0,0.0,0.0,2
1,89.0,65.0,90.0,17737.0,4558.0,2369.0,626.0,1270.0,248.0,8.0,20.0,2
1,94.0,62.0,100.0,20626.0,4940.0,2538.0,591.0,1160.0,191.0,8.0,20.0,2
1,61.0,5.0,106.0,12068.0,3611.0,1279.0,461.0,860.0,150.0,8.0,20.0,2
1,65.0,67.0,87.0,16748.0,4608.0,2227.0,517.0,1096.0,195.0,8.0,20.0,2
1,57.0,64.0,76.0,14810.0,3681.0,1670.0,462.0,967.0,161.0,8.0,20.0,2
1,66.0,60.0,97.0,16895.0,4480.0,2386.0,606.0,1056.0,166.0,8.0,20.0,2
1,75.0,36.0,88.0,17669.0,4093.0,2165.0,690.0,1036.0,155.0,8.0,20.0,2
1,54.0,64.0,77.0,12743.0,3630.0,1770.0,509.0,984.0,154.0,8.0,20.0,2
1,47.0,27.0,108.0,15028.0,4432.0,1455.0,611.0,860.0,157.0,8.0,20.0,2
1,79.0,54.0,56.0,12150.0,2433.0,1781.0,417.0,991.0,141.0,8.0,20.0,2
0,38.0,58.0,86.0,12016.0,3525.0,1603.0,578.0,671.0,193.0,0.0,0.0,2
0,47.0,25.0,119.0,10005.0,4481.0,1480.0,609.0,611.0,221.0,0.0,0.0,2
0,52.0,17.0,84.0,12464.0,3721.0,1262.0,405.0,541.0,164.0,0.0,0.0,2
0,47.0,29.0,105.0,13357.0,4196.0,1682.0,533.0,584.0,216.0,0.0,0.0,2
1,86.0,35.0,107.0,15187.0,4976.0,2120.0,636.0,1061.0,200.0,8.0,20.0,2
0,66.0,6.0,93.0,13722.0,3998.0,1722.0,487.0,650.0,198.0,0.0,0.0,2
1,58.0,62.0,100.0,13439.0,3901.0,2131.0,681.0,1071.0,161.0,8.0,20.0,2
1,96.0,37.0,87.0,18801.0,3858.0,2424.0,605.0,1006.0,156.0,8.0,20.0,2
0,52.0,8.0,80.0,8726.0,2895.0,1026.0,301.0,551.0,176.0,0.0,0.0,2
0,54.0,2.0,98.0,8787.0,3633.0,1517.0,507.0,562.0,176.0,0.0,0.0,2
0,52.0,17.0,115.0,12804.0,4604.0,1483.0,549.0,661.0,211.0,0.0,0.0,2
0,55.0,20.0,72.0,8970.0,2508.0,1384.0,400.0,506.0,147.0,0.0,0.0,2
0,14.0,72.0,69.0,9228.0,3794.0,1063.0,377.0,471.0,128.0,0.0,0.0,2
1,83.0,35.0,94.0,16824.0,4696.0,2022.0,502.0,1026.0,211.0,8.0,20.0,2
1,58.0,21.0,110.0,12348.0,4318.0,1908.0,550.0,938.0,175.0,8.0,20.0,2
1,79.0,59.0,113.0,18279.0,5720.0,2896.0,833.0,1135.0,206.0,8.0,20.0,2
0,54.0,14.0,88.0,10384.0,2918.0,1257.0,353.0,528.0,177.0,0.0,0.0,2
1,63.0,56.0,86.0,19198.0,3924.0,1969.0,668.0,1015.0,175.0,8.0,20.0,2
1,97.0,10.0,124.0,17782.0,4962.0,2098.0,577.0,1075.0,198.0,8.0,20.0,2
0,73.0,1.0,66.0,10705.0,2604.0,1356.0,339.0,635.0,130.0,0.0,0.0,2
1,47.0,45.0,76.0,8467.0,2436.0,1544.0,402.0,856.0,126.0,8.0,20.0,2
1,55.0,36.0,75.0,13821.0,3890.0,1467.0,450.0,889.0,124.0,8.0,20.0,2
0,63.0,4.0,93.0,10331.0,3321.0,1591.0,503.0,592.0,165.0,0.0,0.0,2
1,46.0,104.0,109.0,16561.0,4942.0,2497.0,769.0,1101.0,231.0,8.0,20.0,2
1,100.0,54.0,99.0,22849.0,6025.0,2887.0,618.0,1165.0,177.0,8.0,20.0,2
1,109.0,53.0,68.0,17735.0,3786.0,2601.0,596.0,1249.0,152.0,8.0,20.0,2
1,98.0,37.0,113.0,21798.0,5387.0,2595.0,786.0,1154.0,180.0,8.0,20.0,2
1,61.0,29.0,101.0,12792.0,4876.0,1841.0,600.0,864.0,167.0,8.0,20.0,2
0,51.0,7.0,93.0,10994.0,3651.0,1481.0,437.0,505.0,175.0,0.0,0.0,2
1,85.0,25.0,92.0,15645.0,3948.0,1588.0,437.0,1071.0,154.0,8.0,20.0,2
1,56.0,76.0,90.0,15824.0,4340.0,1866.0,659.0,1212.0,215.0,8.0,20.0,2
1,77.0,6.0,88.0,12390.0,3529.0,1786.0,412.0,922.0,142.0,8.0,20.0,2
1,81.0,21.0,90.0,17282.0,3919.0,1748.0,486.0,1097.0,143.0,8.0,20.0,2
1,63.0,41.0,78.0,13273.0,3696.0,1830.0,411.0,902.0,169.0,8.0,20.0,2
0,76.0,19.0,103.0,13605.0,3621.0,1917.0,509.0,643.0,171.0,0.0,0.0,2
1,71.0,47.0,75.0,14191.0,3595.0,2236.0,549.0,973.0,150.0,8.0,20.0,2
1,75.0,52.0,82.0,15440.0,3841.0,2062.0,489.0,1033.0,205.0,8.0,20.0,2
1,64.0,65.0,78.0,16102.0,4027.0,2006.0,480.0,1033.0,185.0,8.0,20.0,2
0,62.0,36.0,89.0,12477.0,3533.0,1947.0,551.0,770.0,222.0,0.0,0.0,2
1,96.0,41.0,91.0,19861.0,4543.0,2817.0,624.0,1266.0,188.0,8.0,20.0,2
1,77.0,5.0,100.0,16041.0,4254.0,1962.0,562.0,844.0,130.0,8.0,20.0,2
0,15.0,21.0,95.0,5402.0,3456.0,1043.0,438.0,339.0,159.0,0.0,0.0,2
1,70.0,33.0,76.0,11338.0,2953.0,1780.0,385.0,920.0,155.0,8.0,20.0,2
1,64.0,70.0,96.0,18926.0,5206.0,1965.0,616.0,1104.0,199.0,8.0,20.0,2
1,66.0,38.0,110.0,14699.0,4746.0,1731.0,594.0,1053.0,193.0,8.0,20.0,2
0,66.0,39.0,64.0,14587.0,4040.0,1553.0,302.0,680.0,155.0,0.0,0.0,2
1,65.0,44.0,105.0,17858.0,5133.0,1954.0,580.0,1080.0,223.0,8.0,20.0,2
0,62.0,10.0,91.0,12767.0,3310.0,1226.0,416.0,561.0,174.0,0.0,0.0,2
0,53.0,21.0,87.0,11288.0,2828.0,1275.0,499.0,599.0,184.0,0.0,0.0,2
1,76.0,19.0,92.0,12679.0,3293.0,1811.0,538.0,1020.0,155.0,8.0,20.0,2
1,84.0,55.0,124.0,20926.0,5733.0,2551.0,852.0,1181.0,263.0,8.0,20.0,2
1,75.0,18.0,101.0,15066.0,4122.0,1965.0,486.0,907.0,199.0,8.0,20.0,2
0,56.0,29.0,63.0,12451.0,3265.0,1480.0,374.0,553.0,120.0,0.0,0.0,2
0,81.0,22.0,66.0,14140.0,3019.0,1660.0,365.0,617.0,140.0,0.0,0.0,2
0,54.0,28.0,90.0,11946.0,4132.0,1542.0,464.0,611.0,216.0,0.0,0.0,2
1,37.0,79.0,77.0,13590.0,4629.0,1826.0,590.0,928.0,144.0,8.0,20.0,2
0,35.0,42.0,108.0,10872.0,4894.0,1317.0,504.0,591.0,235.0,0.0,0.0,2
1,91.0,64.0,105.0,18191.0,5009.0,2269.0,707.0,1162.0,215.0,8.0,20.0,2
0,18.0,1.0,106.0,6372.0,3786.0,843.0,399.0,340.0,172.0,0.0,0.0,2
0,43.0,58.0,103.0,12050.0,3910.0,1552.0,592.0,687.0,230.0,0.0,0.0,2
1,58.0,34.0,104.0,12247.0,4323.0,1814.0,633.0,934.0,180.0,8.0,20.0,2
1,71.0,40.0,93.0,13142.0,4283.0,1577.0,432.0,1063.0,173.0,8.0,20.0,2
1,55.0,33.0,78.0,9756.0,2666.0,1328.0,448.0,851.0,129.0,8.0,20.0,2
0,43.0,11.0,84.0,9058.0,2832.0,1248.0,435.0,543.0,161.0,0.0,0.0,2
1,73.0,84.0,115.0,22608.0,5944.0,2662.0,833.0,1164.0,219.0,8.0,20.0,2
1,45.0,76.0,111.0,17077.0,5238.0,2159.0,760.0,1053.0,222.0,8.0,20.0,2
1,60.0,38.0,78.0,13746.0,3823.0,1614.0,445.0,879.0,140.0,8.0,20.0,2
0,48.0,19.0,68.0,6973.0,2623.0,1123.0,344.0,507.0,136.0,0.0,0.0,2
0,30.0,32.0,73.0,7214.0,2457.0,1154.0,382.0,488.0,151.0,0.0,0.0,2
1,52.0,18.0,88.0,9215.0,3194.0,1505.0,501.0,772.0,118.0,8.0,20.0,2
1,67.0,11.0,106.0,15281.0,3896.0,1465.0,461.0,947.0,189.0,8.0,20.0,2
1,76.0,87.0,71.0,18159.0,4811.0,2450.0,643.0,1104.0,160.0,8.0,20.0,2
1,98.0,52.0,97.0,22543.0,5643.0,2629.0,707.0,1262.0,196.0,8.0,20.0,2
1,66.0,46.0,118.0,18781.0,4558.0,2031.0,739.0,1111.0,198.0,8.0,20.0,2
0,34.0,67.0,84.0,10759.0,4130.0,1599.0,483.0,679.0,248.0,0.0,0.0,2
1,69.0,44.0,96.0,16522.0,4554.0,1788.0,544.0,1092.0,220.0,8.0,20.0,2
1,86.0,2.0,102.0,16656.0,4027.0,1950.0,510.0,1189.0,193.0,8.0,20.0,2
1,75.0,39.0,71.0,13169.0,3746.0,2061.0,503.0,981.0,132.0,8.0,20.0,2
1,70.0,54.0,91.0,19346.0,4812.0,1659.0,473.0,908.0,171.0,8.0,20.0,2
1,62.0,56.0,89.0,14232.0,4057.0,1660.0,481.0,1035.0,178.0,8.0,20.0,2
1,72.0,73.0,92.0,16827.0,4923.0,2221.0,582.0,1115.0,193.0,8.0,20.0,2
1,56.0,48.0,90.0,12984.0,3316.0,1780.0,515.0,906.0,172.0,8.0,20.0,2
1,67.0,54.0,92.0,15340.0,4457.0,2067.0,592.0,937.0,161.0,8.0,20.0,2
1,61.0,38.0,96.0,12033.0,3481.0,1880.0,571.0,1026.0,196.0,8.0,20.0,2
1,69.0,28.0,108.0,14913.0,4428.0,1885.0,679.0,1034.0,176.0,8.0,20.0,2
1,71.0,26.0,88.0,13952.0,3479.0,1810.0,502.0,984.0,161.0,8.0,20.0,2
1,74.0,19.0,83.0,17058.0,4073.0,1690.0,494.0,921.0,144.0,8.0,20.0,2
0,20.0,3.0,80.0,4835.0,2345.0,625.0,318.0,321.0,137.0,0.0,0.0,2
1,89.0,2.0,78.0,15911.0,3300.0,1632.0,451.0,1049.0,165.0,8.0,20.0,2
1,104.0,26.0,80.0,18345.0,4088.0,2059.0,467.0,1053.0,135.0,8.0,20.0,2
1,62.0,37.0,80.0,13623.0,3761.0,1921.0,410.0,897.0,165.0,8.0,20.0,2
0,59.0,17.0,89.0,11760.0,3267.0,1418.0,532.0,629.0,179.0,0.0,0.0,2
1,74.0,19.0,99.0,16771.0,4403.0,1990.0,588.0,947.0,119.0,8.0,20.0,2
0,44.0,4.0,113.0,9513.0,3727.0,1378.0,508.0,572.0,218.0,0.0,0.0,2
0,62.0,13.0,87.0,10756.0,3171.0,1492.0,417.0,524.0,160.0,0.0,0.0,2
1,61.0,79.0,101.0,19488.0,5259.0,2378.0,706.0,1042.0,209.0,8.0,20.0,2
1,69.0,40.0,91.0,14923.0,4024.0,2191.0,573.0,1001.0,177.0,8.0,20.0,2
1,87.0,58.0,90.0,20395.0,5051.0,2302.0,618.0,1235.0,200.0,8.0,20.0,2
1,88.0,6.0,100.0,19177.0,4106.0,2147.0,606.0,956.0,138.0,8.0,20.0,2
1,109.0,60.0,86.0,22348.0,5304.0,3260.0,807.0,1359.0,207.0,8.0,20.0,2
0,40.0,33.0,93.0,7160.0,2752.0,1310.0,480.0,474.0,172.0,0.0,0.0,2
0,41.0,29.0,99.0,10678.0,3916.0,1431.0,500.0,587.0,163.0,0.0,0.0,2
0,53.0,30.0,86.0,13781.0,3997.0,1072.0,425.0,602.0,191.0,0.0,0.0,2
0,61.0,18.0,104.0,12390.0,3986.0,1547.0,454.0,746.0,195.0,0.0,0.0,2
1,74.0,41.0,91.0,15976.0,3895.0,2268.0,689.0,928.0,159.0,8.0,20.0,2
0,38.0,19.0,79.0,8813.0,3393.0,1189.0,409.0,431.0,138.0,0.0,0.0,2
0,50.0,42.0,103.0,11852.0,3937.0,1660.0,575.0,650.0,210.0,0.0,0.0,2
1,75.0,21.0,81.0,12937.0,2754.0,1826.0,400.0,936.0,144.0,8.0,20.0,2
1,72.0,33.0,100.0,15170.0,4379.0,1670.0,510.0,984.0,171.0,8.0,20.0,2
1,68.0,49.0,81.0,18543.0,4694.0,2034.0,512.0,1023.0,164.0,8.0,20.0,2
1,109.0,81.0,102.0,27014.0,7819.0,2697.0,761.0,1341.0,230.0,8.0,20.0,2
0,41.0,16.0,94.0,7500.0,2892.0,1267.0,459.0,469.0,162.0,0.0,0.0,2
