Y,red,green,blue,vis_1,ir_2,vis_2,ir_3,vis_3,E
1,71.0,59.0,94.0,4406.0,2410.0,565.0,809.0,170.0,3
0,61.0,28.0,92.0,3040.0,1137.0,311.0,508.0,137.0,3
1,115.0,30.0,84.0,4138.0,2215.0,429.0,992.0,180.0,3
1,133.0,48.0,74.0,3938.0,2784.0,523.0,1153.0,166.0,3
0,46.0,34.0,84.0,2707.0,1142.0,324.0,367.0,98.0,3
1,105.0,40.0,98.0,3602.0,1994.0,461.0,876.0,200.0,3
1,115.0,10.0,81.0,3385.0,2066.0,374.0,756.0,102.0,3
1,86.0,51.0,107.0,3967.0,2013.0,383.0,786.0,173.0,3
1,101.0,22.0,86.0,3351.0,1707.0,462.0,937.0,164.0,3
1,122.0,15.0,117.0,3918.0,2406.0,524.0,948.0,199.0,3
1,106.0,43.0,83.0,3521.0,2118.0,399.0,910.0,168.0,3
1,92.0,33.0,75.0,3688.0,2027.0,443.0,908.0,148.0,3
0,64.0,34.0,80.0,2292.0,1426.0,379.0,589.0,118.0,3
1,99.0,36.0,94.0,3119.0,2110.0,532.0,761.0,159.0,3
1,98.0,28.0,65.0,3391.0,2133.0,346.0,741.0,103.0,3
1,77.0,18.0,85.0,3140.0,1583.0,405.0,686.0,136.0,3
0,63.0,57.0,89.0,3742.0,1470.0,353.0,717.0,179.0,3
1,101.0,11.0,106.0,3293.0,1988.0,414.0,738.0,172.0,3
1,89.0,65.0,98.0,4148.0,2306.0,523.0,812.0,207.0,3
1,80.0,24.0,107.0,4029.0,1708.0,402.0,776.0,181.0,3
1,67.0,83.0,92.0,4472.0,2171.0,627.0,885.0,199.0,3
1,125.0,36.0,99.0,4013.0,2597.0,572.0,1079.0,214.0,3
1,91.0,28.0,82.0,3674.0,2186.0,422.0,790.0,157.0,3
1,124.0,28.0,88.0,3488.0,2124.0,409.0,857.0,157.0,3
1,51.0,67.0,106.0,3831.0,1792.0,581.0,722.0,180.0,3
0,29.0,71.0,96.0,3504.0,1474.0,487.0,578.0,182.0,3
1,136.0,67.0,105.0,5419.0,3113.0,669.0,1290.0,194.0,3
1,111.0,60.0,96.0,4289.0,2945.0,523.0,1047.0,187.0,3
1,164.0,35.0,101.0,4708.0,2785.0,549.0,1245.0,214.0,3
1,99.0,52.0,98.0,4244.0,2276.0,569.0,879.0,167.0,3
1,75.0,16.0,85.0,2286.0,1157.0,356.0,697.0,128.0,3
1,142.0,54.0,91.0,4721.0,3086.0,579.0,1262.0,202.0,3
1,76.0,35.0,105.0,4044.0,1941.0,542.0,867.0,183.0,3
1,92.0,93.0,91.0,5353.0,2377.0,498.0,971.0,221.0,3
1,138.0,54.0,95.0,4540.0,2942.0,518.0,1152.0,239.0,3
1,65.0,78.0,81.0,3829.0,1872.0,517.0,867.0,170.0,3
1,97.0,5.0,103.0,3486.0,1838.0,489.0,772.0,174.0,3
1,130.0,51.0,98.0,5344.0,2844.0,672.0,1221.0,211.0,3
1,88.0,42.0,85.0,3899.0,1852.0,404.0,812.0,139.0,3
1,145.0,57.0,95.0,5322.0,2844.0,529.0,1234.0,216.0,3
1,170.0,34.0,84.0,5109.0,3687.0,595.0,1244.0,191.0,3
1,99.0,13.0,84.0,3226.0,2070.0,413.0,902.0,138.0,3
1,88.0,22.0,75.0,2976.0,1752.0,355.0,672.0,119.0,3
1,148.0,28.0,94.0,4964.0,2496.0,472.0,1133.0,183.0,3
1,175.0,8.0,95.0,4894.0,3227.0,500.0,1158.0,190.0,3
1,97.0,0.0,87.0,3255.0,1710.0,378.0,811.0,157.0,3
0,58.0,41.0,95.0,2895.0,1428.0,432.0,632.0,175.0,3
1,97.0,55.0,89.0,3508.0,1879.0,494.0,1071.0,214.0,3
1,114.0,63.0,71.0,4217.0,2748.0,463.0,958.0,178.0,3
1,108.0,24.0,67.0,2819.0,1570.0,272.0,818.0,119.0,3
1,111.0,11.0,80.0,3373.0,2219.0,381.0,840.0,149.0,3
1,148.0,20.0,73.0,4078.0,2615.0,415.0,958.0,146.0,3
1,110.0,76.0,69.0,5136.0,2555.0,437.0,1017.0,174.0,3
1,67.0,46.0,75.0,2665.0,1497.0,405.0,684.0,142.0,3
1,106.0,4.0,94.0,3929.0,1974.0,411.0,799.0,145.0,3
1,80.0,19.0,75.0,3036.0,1554.0,291.0,579.0,118.0,3
1,121.0,3.0,71.0,3218.0,2125.0,386.0,992.0,126.0,3
1,90.0,76.0,84.0,3787.0,2264.0,507.0,1013.0,227.0,3
1,100.0,15.0,100.0,3897.0,1989.0,405.0,761.0,173.0,3
1,113.0,15.0,97.0,3527.0,1474.0,352.0,746.0,144.0,3
1,76.0,66.0,76.0,3869.0,1931.0,395.0,766.0,165.0,3
1,106.0,104.0,80.0,6356.0,3302.0,573.0,1214.0,245.0,3
0,75.0,6.0,90.0,2556.0,1574.0,375.0,632.0,149.0,3
1,124.0,22.0,77.0,3939.0,2385.0,410.0,1102.0,166.0,3
1,89.0,28.0,107.0,3580.0,2264.0,537.0,772.0,178.0,3
1,103.0,45.0,84.0,4256.0,2412.0,406.0,942.0,169.0,3
1,124.0,30.0,88.0,3889.0,2262.0,424.0,922.0,152.0,3
1,147.0,36.0,100.0,4570.0,2843.0,560.0,1171.0,177.0,3
1,89.0,33.0,99.0,2727.0,1844.0,462.0,702.0,165.0,3
0,66.0,29.0,92.0,3243.0,1418.0,413.0,587.0,129.0,3
1,145.0,33.0,100.0,4754.0,2417.0,490.0,1133.0,199.0,3
1,37.0,137.0,107.0,5240.0,2186.0,687.0,1407.0,203.0,4
1,49.0,83.0,78.0,3892.0,2002.0,542.0,1365.0,137.0,4
1,60.0,66.0,103.0,4962.0,1616.0,494.0,1228.0,128.0,4
0,54.0,45.0,73.0,2445.0,1454.0,349.0,513.0,140.0,4
1,67.0,77.0,92.0,3886.0,1711.0,562.0,1386.0,163.0,4
1,66.0,78.0,83.0,3981.0,1732.0,520.0,1308.0,148.0,4
1,81.0,39.0,82.0,3204.0,1673.0,397.0,1272.0,132.0,4
1,92.0,56.0,92.0,4561.0,2523.0,464.0,1361.0,120.0,4
1,65.0,50.0,81.0,3052.0,1243.0,401.0,1310.0,136.0,4
1,60.0,88.0,95.0,3974.0,1995.0,625.0,1365.0,152.0,4
1,35.0,107.0,94.0,4897.0,1975.0,575.0,1413.0,182.0,4
1,89.0,90.0,87.0,5352.0,2937.0,619.0,1450.0,156.0,4
1,60.0,139.0,87.0,5815.0,2587.0,733.0,1344.0,171.0,4
1,68.0,78.0,88.0,4860.0,2053.0,487.0,1285.0,142.0,4
1,48.0,88.0,81.0,4396.0,1673.0,538.0,1335.0,143.0,4
1,61.0,66.0,77.0,3323.0,1757.0,557.0,1383.0,165.0,4
1,62.0,129.0,75.0,5392.0,2259.0,711.0,1463.0,163.0,4
1,39.0,91.0,89.0,3729.0,1328.0,438.0,1242.0,134.0,4
1,93.0,76.0,76.0,4211.0,2041.0,505.0,1399.0,133.0,4
1,44.0,66.0,83.0,3513.0,1248.0,378.0,1225.0,129.0,4
1,87.0,81.0,102.0,4701.0,2719.0,628.0,1490.0,173.0,4
0,32.0,50.0,84.0,2779.0,1199.0,380.0,525.0,173.0,4
1,112.0,61.0,73.0,3435.0,2140.0,454.0,1586.0,158.0,4
0,39.0,79.0,99.0,3368.0,1679.0,506.0,576.0,189.0,4
1,59.0,63.0,82.0,3377.0,1628.0,418.0,1317.0,141.0,4
0,35.0,73.0,108.0,3643.0,1501.0,497.0,663.0,188.0,4
1,23.0,103.0,100.0,5539.0,1703.0,554.0,1280.0,164.0,4
1,76.0,44.0,85.0,3591.0,1932.0,464.0,1231.0,110.0,4
1,29.0,116.0,90.0,4775.0,1922.0,513.0,1278.0,173.0,4
0,23.0,61.0,81.0,3193.0,826.0,329.0,485.0,162.0,4
1,36.0,94.0,88.0,3645.0,1538.0,473.0,1241.0,154.0,4
0,52.0,49.0,94.0,3213.0,1506.0,367.0,406.0,137.0,4
1,60.0,86.0,111.0,5622.0,1847.0,546.0,1328.0,180.0,4
0,23.0,74.0,88.0,3438.0,986.0,429.0,553.0,164.0,4
1,62.0,105.0,88.0,5224.0,2180.0,592.0,1278.0,149.0,4
1,73.0,63.0,94.0,3653.0,2136.0,424.0,1371.0,152.0,4
1,73.0,77.0,106.0,4672.0,1903.0,541.0,1466.0,160.0,4
1,81.0,84.0,92.0,4213.0,2445.0,559.0,1506.0,190.0,4
0,36.0,63.0,91.0,3792.0,1346.0,360.0,536.0,135.0,4
1,89.0,49.0,88.0,4176.0,2061.0,441.0,1364.0,134.0,4
1,80.0,95.0,77.0,4527.0,2393.0,686.0,1362.0,153.0,4
1,72.0,68.0,108.0,5137.0,2277.0,556.0,1378.0,179.0,4
1,85.0,103.0,94.0,5258.0,2655.0,629.0,1481.0,192.0,4
1,66.0,77.0,110.0,5240.0,2029.0,483.0,1374.0,158.0,4
0,47.0,47.0,89.0,3886.0,1452.0,412.0,670.0,155.0,4
1,66.0,110.0,87.0,4587.0,2231.0,614.0,1554.0,186.0,4
1,64.0,96.0,94.0,4576.0,2485.0,551.0,1372.0,146.0,4
1,52.0,51.0,95.0,3338.0,1479.0,423.0,1205.0,136.0,4
1,73.0,107.0,99.0,5023.0,2238.0,656.0,1561.0,204.0,4
1,76.0,43.0,84.0,3987.0,1843.0,402.0,1309.0,115.0,4
1,74.0,58.0,84.0,3699.0,1378.0,396.0,1295.0,124.0,4
1,69.0,56.0,80.0,2962.0,1769.0,470.0,1234.0,111.0,4
1,47.0,116.0,83.0,4505.0,2277.0,525.0,1350.0,156.0,4
1,72.0,91.0,96.0,5783.0,2472.0,511.0,1333.0,153.0,4
0,54.0,64.0,107.0,4584.0,1842.0,535.0,700.0,203.0,4
1,57.0,63.0,85.0,3416.0,1645.0,456.0,1282.0,127.0,4
1,53.0,134.0,96.0,5802.0,2494.0,684.0,1472.0,207.0,4
1,93.0,92.0,94.0,5224.0,2718.0,574.0,1529.0,185.0,4
1,79.0,74.0,69.0,3218.0,2228.0,459.0,1212.0,127.0,4
1,71.0,42.0,98.0,3500.0,1812.0,508.0,1223.0,123.0,4
1,53.0,76.0,65.0,3573.0,1730.0,390.0,1294.0,112.0,4
1,73.0,60.0,101.0,4250.0,1815.0,453.0,1334.0,168.0,4
0,42.0,69.0,83.0,3486.0,1476.0,451.0,691.0,140.0,4
1,64.0,90.0,88.0,4491.0,2344.0,553.0,1333.0,154.0,4
1,72.0,95.0,108.0,4782.0,2211.0,697.0,1492.0,176.0,4
1,95.0,78.0,91.0,4889.0,2622.0,512.0,1396.0,185.0,4
1,120.0,58.0,106.0,4420.0,2725.0,628.0,1596.0,170.0,4
1,81.0,67.0,87.0,4761.0,1969.0,450.0,1377.0,157.0,4
1,62.0,53.0,93.0,3194.0,1527.0,498.0,1244.0,133.0,4
1,74.0,47.0,105.0,3601.0,2019.0,415.0,1297.0,155.0,4
1,75.0,80.0,78.0,3608.0,2249.0,458.0,1318.0,144.0,4
1,58.0,139.0,101.0,5189.0,2703.0,652.0,1554.0,217.0,4
1,68.0,109.0,79.0,4046.0,2483.0,643.0,1333.0,171.0,4
1,71.0,55.0,94.0,4511.0,1886.0,430.0,1284.0,141.0,4
1,40.0,67.0,90.0,2904.0,1104.0,440.0,1154.0,111.0,4
1,72.0,87.0,97.0,3842.0,1887.0,610.0,1323.0,173.0,4
1,68.0,119.0,69.0,4796.0,2005.0,492.0,1317.0,181.0,4
1,54.0,96.0,106.0,4767.0,1965.0,641.0,1429.0,186.0,4
0,58.0,36.0,99.0,2947.0,1324.0,457.0,645.0,166.0,4
1,60.0,55.0,111.0,4056.0,1825.0,535.0,1382.0,160.0,4
1,93.0,42.0,81.0,3779.0,1923.0,431.0,1345.0,127.0,4
1,54.0,77.0,95.0,3782.0,1654.0,453.0,1342.0,166.0,4
1,73.0,105.0,86.0,4491.0,2030.0,551.0,1440.0,192.0,4
0,51.0,84.0,82.0,3507.0,1549.0,467.0,725.0,196.0,4
1,41.0,136.0,87.0,4919.0,2038.0,668.0,1382.0,203.0,4
1,47.0,98.0,98.0,4412.0,2057.0,571.0,1289.0,169.0,4
1,85.0,119.0,87.0,4951.0,2720.0,675.0,1608.0,208.0,4
1,54.0,95.0,107.0,5009.0,1980.0,654.0,1389.0,185.0,4
1,67.0,63.0,94.0,4186.0,1744.0,396.0,1237.0,137.0,4
1,99.0,113.0,120.0,6145.0,2743.0,757.0,1605.0,252.0,4
1,88.0,92.0,97.0,5465.0,2535.0,603.0,1592.0,171.0,4
1,62.0,49.0,89.0,3395.0,1352.0,427.0,1247.0,95.0,4
0,45.0,87.0,81.0,3018.0,1772.0,475.0,623.0,179.0,4
1,53.0,96.0,95.0,4903.0,2198.0,550.0,1278.0,160.0,4
1,66.0,62.0,92.0,3798.0,1530.0,509.0,1353.0,130.0,4
1,78.0,137.0,93.0,6510.0,2900.0,658.0,1545.0,224.0,4
1,88.0,105.0,78.0,4711.0,2775.0,638.0,1371.0,183.0,4
1,67.0,76.0,100.0,4650.0,2076.0,548.0,1316.0,148.0,4
1,63.0,95.0,94.0,4141.0,2068.0,561.0,1422.0,181.0,4
1,78.0,91.0,103.0,5414.0,1888.0,540.0,1417.0,199.0,4
1,82.0,82.0,77.0,4060.0,2244.0,444.0,1322.0,146.0,4
1,43.0,67.0,91.0,3595.0,1175.0,412.0,1317.0,144.0,4
1,73.0,84.0,86.0,3806.0,2048.0,462.0,1414.0,154.0,4
1,68.0,85.0,91.0,4623.0,1891.0,465.0,1411.0,160.0,4
0,57.0,38.0,83.0,3273.0,1564.0,332.0,571.0,155.0,4
0,42.0,77.0,99.0,3938.0,1696.0,549.0,599.0,212.0,4
1,85.0,138.0,104.0,6455.0,3333.0,808.0,1491.0,208.0,4
1,52.0,61.0,62.0,3232.0,1396.0,353.0,1161.0,86.0,4
1,60.0,78.0,84.0,3475.0,1943.0,531.0,1261.0,153.0,4
1,77.0,45.0,68.0,3041.0,1438.0,299.0,1186.0,102.0,4
1,112.0,126.0,81.0,5502.0,3155.0,680.0,1721.0,237.0,4
1,99.0,74.0,82.0,4313.0,1996.0,491.0,1456.0,155.0,4
0,57.0,33.0,67.0,2933.0,1475.0,319.0,536.0,120.0,4
1,63.0,44.0,83.0,3114.0,1477.0,390.0,1147.0,100.0,4
1,70.0,44.0,92.0,4246.0,1745.0,404.0,1195.0,132.0,4
1,48.0,72.0,81.0,2913.0,1574.0,476.0,1167.0,123.0,4
1,92.0,58.0,91.0,4572.0,2191.0,541.0,1414.0,141.0,4
1,75.0,52.0,81.0,3663.0,1701.0,427.0,1298.0,130.0,4
1,68.0,62.0,95.0,4507.0,1802.0,503.0,1350.0,166.0,4
1,64.0,74.0,100.0,4392.0,1691.0,517.0,1360.0,164.0,4
1,64.0,43.0,122.0,3766.0,1792.0,539.0,1201.0,159.0,4
1,76.0,70.0,94.0,3752.0,2044.0,511.0,1312.0,175.0,4
1,73.0,54.0,108.0,4013.0,1740.0,526.0,1294.0,154.0,4
0,15.0,72.0,100.0,3686.0,946.0,351.0,457.0,185.0,4
1,62.0,96.0,102.0,4813.0,2119.0,551.0,1388.0,145.0,4
1,31.0,109.0,73.0,3603.0,1347.0,417.0,1228.0,150.0,4
1,66.0,117.0,91.0,5327.0,2287.0,574.0,1330.0,197.0,4
0,36.0,50.0,96.0,2794.0,1042.0,323.0,492.0,161.0,4
1,58.0,82.0,88.0,4592.0,1825.0,401.0,1244.0,168.0,4
1,80.0,75.0,108.0,5277.0,2086.0,604.0,1604.0,194.0,4
1,56.0,125.0,95.0,5919.0,2272.0,555.0,1360.0,175.0,4
1,58.0,87.0,75.0,3875.0,1677.0,537.0,1326.0,167.0,4
1,72.0,102.0,101.0,5736.0,2065.0,561.0,1463.0,216.0,4
1,61.0,97.0,92.0,3991.0,2029.0,480.0,1308.0,160.0,4
1,66.0,90.0,107.0,5407.0,2065.0,709.0,1436.0,194.0,4
0,39.0,72.0,95.0,3544.0,1449.0,465.0,564.0,162.0,4
1,74.0,68.0,94.0,3856.0,2545.0,672.0,1410.0,147.0,4
0,52.0,49.0,70.0,2159.0,1384.0,348.0,610.0,132.0,4
0,45.0,68.0,87.0,4001.0,1483.0,315.0,636.0,163.0,4
1,69.0,86.0,88.0,3636.0,2088.0,563.0,1421.0,176.0,4
1,60.0,73.0,92.0,4188.0,1920.0,518.0,1413.0,172.0,4
1,62.0,97.0,79.0,4495.0,1946.0,450.0,1484.0,165.0,4
1,63.0,108.0,90.0,4996.0,2233.0,509.0,1483.0,178.0,4
1,56.0,117.0,98.0,6283.0,2000.0,589.0,1466.0,178.0,4
1,47.0,87.0,97.0,3777.0,1703.0,493.0,1251.0,140.0,4
1,78.0,79.0,81.0,5089.0,2194.0,449.0,1276.0,164.0,4
1,39.0,74.0,91.0,3677.0,1197.0,448.0,1304.0,153.0,4
1,84.0,75.0,93.0,5361.0,2710.0,600.0,1353.0,159.0,4
1,53.0,54.0,85.0,3738.0,1479.0,316.0,1193.0,102.0,4
1,96.0,88.0,92.0,5123.0,2836.0,656.0,1465.0,180.0,4
1,63.0,75.0,107.0,5060.0,1902.0,517.0,1312.0,167.0,4
0,56.0,50.0,81.0,3778.0,1567.0,323.0,625.0,143.0,4
1,57.0,59.0,96.0,3487.0,1626.0,504.0,1348.0,140.0,4
1,86.0,109.0,94.0,5677.0,2474.0,492.0,1468.0,157.0,4
1,88.0,62.0,105.0,4716.0,2249.0,544.0,1496.0,180.0,4
1,86.0,87.0,90.0,4708.0,2260.0,551.0,1395.0,148.0,4
1,81.0,73.0,88.0,4419.0,2118.0,448.0,1382.0,148.0,4
1,62.0,85.0,89.0,3883.0,1902.0,492.0,1358.0,137.0,4
1,75.0,95.0,81.0,3950.0,2008.0,578.0,1343.0,151.0,4
1,46.0,81.0,89.0,3301.0,1547.0,537.0,1271.0,148.0,4
1,76.0,103.0,105.0,5420.0,2297.0,578.0,1421.0,185.0,4
1,62.0,69.0,89.0,3935.0,1722.0,529.0,1287.0,121.0,4
1,103.0,68.0,85.0,4229.0,2262.0,453.0,1492.0,177.0,4
1,76.0,71.0,77.0,3661.0,2112.0,521.0,1365.0,165.0,4
1,93.0,47.0,105.0,4617.0,2305.0,524.0,1338.0,152.0,4
1,30.0,133.0,82.0,4802.0,2082.0,650.0,1311.0,201.0,4
1,74.0,56.0,97.0,3928.0,1946.0,522.0,1298.0,147.0,4
1,67.0,118.0,102.0,5360.0,2673.0,593.0,1436.0,188.0,4
1,79.0,77.0,93.0,4755.0,2374.0,527.0,1313.0,151.0,4
1,62.0,67.0,94.0,3680.0,1753.0,566.0,1260.0,128.0,4
1,42.0,83.0,80.0,3590.0,1660.0,451.0,1281.0,173.0,4
1,51.0,97.0,78.0,4868.0,1878.0,562.0,1373.0,168.0,4
1,57.0,83.0,76.0,4154.0,1982.0,441.0,1266.0,156.0,4
1,36.0,81.0,126.0,4581.0,1612.0,735.0,1340.0,189.0,4
0,4.0,128.0,83.0,4193.0,1640.0,636.0,577.0,184.0,4
1,67.0,68.0,90.0,3534.0,1919.0,514.0,1341.0,135.0,4
1,77.0,51.0,79.0,3512.0,1877.0,390.0,1348.0,146.0,4
1,83.0,102.0,97.0,5710.0,2756.0,507.0,1601.0,218.0,4
1,54.0,109.0,109.0,5206.0,2148.0,680.0,1441.0,211.0,4
1,41.0,86.0,103.0,3880.0,1774.0,604.0,1276.0,154.0,4
1,49.0,135.0,99.0,6048.0,2139.0,676.0,1340.0,189.0,4
1,92.0,82.0,80.0,4746.0,2373.0,460.0,1559.0,200.0,4
1,71.0,71.0,97.0,4905.0,1686.0,451.0,1494.0,176.0,4
0,29.0,34.0,77.0,2759.0,800.0,287.0,392.0,106.0,4
1,49.0,113.0,78.0,4285.0,1964.0,586.0,1396.0,144.0,4
1,27.0,131.0,100.0,5279.0,1946.0,626.0,1324.0,190.0,4
1,91.0,75.0,108.0,4695.0,2649.0,646.0,1369.0,153.0,4
1,45.0,98.0,108.0,5241.0,2202.0,622.0,1311.0,180.0,4
0,44.0,65.0,85.0,3111.0,1341.0,432.0,705.0,151.0,4
1,85.0,117.0,87.0,4423.0,2586.0,690.0,1484.0,194.0,4
1,111.0,40.0,60.0,3123.0,2211.0,359.0,1341.0,111.0,4
0,32.0,36.0,91.0,3374.0,1016.0,321.0,426.0,136.0,4
0,51.0,49.0,92.0,3798.0,1630.0,471.0,582.0,150.0,4
1,57.0,86.0,99.0,4546.0,2079.0,521.0,1369.0,138.0,4
1,70.0,110.0,73.0,5214.0,2519.0,640.0,1382.0,167.0,4
1,58.0,55.0,81.0,3474.0,1723.0,353.0,1239.0,134.0,4
1,63.0,76.0,106.0,3887.0,2094.0,607.0,1389.0,166.0,4
1,60.0,139.0,83.0,5647.0,2229.0,605.0,1533.0,199.0,4
0,57.0,72.0,79.0,3975.0,1435.0,393.0,539.0,153.0,4
1,61.0,109.0,93.0,4765.0,2309.0,498.0,1291.0,177.0,4
1,57.0,77.0,76.0,4433.0,1490.0,444.0,2055.0,71.0,5
0,62.0,14.0,67.0,2433.0,1052.0,274.0,522.0,109.0,5
0,64.0,68.0,47.0,3216.0,1735.0,316.0,638.0,126.0,5
0,35.0,8.0,74.0,1955.0,820.0,245.0,346.0,84.0,5
1,68.0,42.0,50.0,2229.0,1339.0,254.0,2014.0,47.0,5
0,53.0,23.0,91.0,2375.0,1266.0,300.0,440.0,137.0,5
0,54.0,21.0,26.0,1068.0,986.0,147.0,380.0,36.0,5
0,58.0,42.0,57.0,2130.0,1402.0,260.0,605.0,116.0,5
1,82.0,19.0,87.0,2897.0,1351.0,336.0,1995.0,50.0,5
1,101.0,48.0,58.0,3042.0,2002.0,396.0,2068.0,55.0,5
1,80.0,46.0,60.0,2714.0,1403.0,277.0,2019.0,52.0,5
0,58.0,32.0,33.0,1633.0,1074.0,180.0,500.0,84.0,5
0,44.0,31.0,56.0,2248.0,1046.0,275.0,447.0,94.0,5
1,66.0,34.0,73.0,2372.0,1406.0,296.0,1995.0,50.0,5
1,79.0,20.0,82.0,3112.0,1532.0,373.0,2027.0,56.0,5
0,54.0,13.0,51.0,1619.0,932.0,202.0,369.0,72.0,5
0,72.0,10.0,35.0,1603.0,958.0,143.0,511.0,75.0,5
1,53.0,36.0,77.0,2911.0,1275.0,339.0,1992.0,49.0,5
0,27.0,11.0,55.0,1156.0,551.0,169.0,202.0,62.0,5
0,97.0,23.0,67.0,3311.0,1897.0,356.0,718.0,143.0,5
0,44.0,65.0,24.0,2012.0,1365.0,222.0,428.0,84.0,5
0,52.0,25.0,50.0,2039.0,1147.0,215.0,490.0,89.0,5
0,68.0,8.0,27.0,1534.0,1122.0,144.0,479.0,65.0,5
1,67.0,58.0,54.0,3527.0,1447.0,344.0,2010.0,48.0,5
0,36.0,22.0,47.0,1287.0,732.0,153.0,366.0,72.0,5
1,45.0,80.0,107.0,4757.0,1504.0,598.0,2043.0,64.0,5
1,76.0,61.0,55.0,3771.0,1641.0,361.0,2029.0,59.0,5
0,41.0,27.0,50.0,1891.0,878.0,233.0,388.0,72.0,5
0,57.0,37.0,45.0,2486.0,1153.0,220.0,492.0,88.0,5
0,21.0,19.0,60.0,1346.0,476.0,178.0,261.0,81.0,5
0,65.0,33.0,29.0,1699.0,1217.0,203.0,444.0,87.0,5
1,50.0,47.0,49.0,2131.0,1457.0,298.0,1974.0,45.0,5
1,64.0,87.0,46.0,3464.0,1870.0,395.0,2039.0,53.0,5
0,57.0,33.0,96.0,3397.0,1324.0,436.0,602.0,171.0,5
0,57.0,33.0,66.0,2345.0,1118.0,281.0,539.0,116.0,5
1,60.0,47.0,82.0,3120.0,1484.0,425.0,2031.0,43.0,5
1,68.0,75.0,33.0,2425.0,1585.0,296.0,2036.0,49.0,5
0,69.0,41.0,39.0,1648.0,1465.0,284.0,621.0,92.0,5
1,66.0,40.0,69.0,2352.0,1323.0,310.0,2036.0,47.0,5
1,84.0,34.0,101.0,3307.0,1945.0,511.0,2025.0,54.0,5
0,53.0,13.0,21.0,870.0,1045.0,131.0,361.0,44.0,5
0,36.0,80.0,87.0,2851.0,1428.0,458.0,639.0,192.0,5
1,72.0,47.0,29.0,2208.0,1641.0,268.0,2039.0,44.0,5
0,49.0,84.0,74.0,3667.0,1801.0,474.0,771.0,179.0,5
1,83.0,34.0,30.0,2393.0,1872.0,268.0,2016.0,35.0,5
0,59.0,30.0,47.0,1713.0,1150.0,214.0,501.0,91.0,5
1,73.0,45.0,41.0,2050.0,1282.0,222.0,2010.0,43.0,5
1,91.0,49.0,43.0,2607.0,1929.0,319.0,2061.0,52.0,5
1,74.0,57.0,35.0,2876.0,1639.0,252.0,2028.0,46.0,5
1,95.0,25.0,61.0,2917.0,1947.0,340.0,2021.0,48.0,5
1,102.0,24.0,11.0,1523.0,2027.0,234.0,2045.0,35.0,5
0,68.0,18.0,76.0,2358.0,1139.0,266.0,515.0,116.0,5
1,110.0,23.0,38.0,2560.0,1801.0,256.0,2037.0,44.0,5
0,52.0,52.0,35.0,1849.0,1351.0,257.0,541.0,102.0,5
1,67.0,77.0,56.0,3489.0,2193.0,394.0,2025.0,57.0,5
0,20.0,27.0,45.0,1282.0,592.0,149.0,228.0,48.0,5
1,77.0,52.0,80.0,4295.0,1711.0,426.0,2045.0,59.0,5
1,88.0,47.0,11.0,1920.0,1864.0,230.0,1996.0,43.0,5
0,23.0,5.0,39.0,597.0,346.0,96.0,187.0,42.0,5
1,55.0,55.0,70.0,3328.0,1335.0,349.0,2009.0,52.0,5
0,26.0,2.0,39.0,844.0,455.0,113.0,217.0,38.0,5
1,80.0,62.0,83.0,3381.0,1695.0,479.0,2077.0,58.0,5
0,69.0,23.0,61.0,2611.0,1254.0,284.0,610.0,132.0,5
0,67.0,33.0,56.0,2297.0,1540.0,350.0,590.0,124.0,5
1,90.0,79.0,19.0,3285.0,2286.0,344.0,2077.0,43.0,5
1,68.0,40.0,60.0,2264.0,1452.0,333.0,2029.0,49.0,5
1,80.0,73.0,92.0,4359.0,1865.0,464.0,2077.0,66.0,5
1,69.0,30.0,52.0,2289.0,1497.0,293.0,1990.0,42.0,5
0,74.0,44.0,55.0,2430.0,1586.0,320.0,512.0,86.0,5
0,60.0,72.0,79.0,3537.0,1710.0,400.0,668.0,187.0,5
0,49.0,15.0,71.0,2022.0,985.0,254.0,330.0,91.0,5
1,53.0,61.0,59.0,2870.0,1066.0,258.0,2008.0,51.0,5
0,55.0,17.0,45.0,1539.0,843.0,169.0,382.0,73.0,5
1,87.0,47.0,69.0,3223.0,1816.0,364.0,2038.0,49.0,5
1,65.0,38.0,64.0,2908.0,1241.0,314.0,2026.0,55.0,5
0,39.0,54.0,57.0,2395.0,1206.0,298.0,510.0,138.0,5
0,72.0,4.0,64.0,2534.0,1175.0,281.0,441.0,88.0,5
0,34.0,75.0,50.0,2747.0,1219.0,336.0,668.0,158.0,5
1,91.0,58.0,68.0,3544.0,2024.0,453.0,2063.0,61.0,5
1,68.0,86.0,33.0,2397.0,1806.0,304.0,2020.0,53.0,5
1,78.0,19.0,53.0,1967.0,1173.0,223.0,2011.0,39.0,5
1,95.0,50.0,64.0,3479.0,1920.0,355.0,2037.0,57.0,5
0,30.0,28.0,78.0,2532.0,815.0,315.0,369.0,102.0,5
0,32.0,22.0,58.0,1777.0,562.0,180.0,339.0,87.0,5
0,75.0,30.0,66.0,2983.0,1766.0,365.0,618.0,138.0,5
1,66.0,56.0,63.0,3173.0,1983.0,392.0,2050.0,57.0,5
0,72.0,30.0,51.0,2370.0,1387.0,238.0,617.0,109.0,5
0,56.0,76.0,38.0,2692.0,1666.0,309.0,581.0,118.0,5
0,59.0,46.0,86.0,3194.0,1674.0,427.0,592.0,119.0,5
1,70.0,108.0,45.0,4584.0,2257.0,514.0,2110.0,72.0,5
